lb,ub,interval width,coverage,estimator,$n_b$
0.0034496225,0.049199678,0.045750055,0,faq (simp var),4561
-0.021086363,0.022916997,0.04400336,1,faq (full var),4561
-0.021086449,0.022917083,0.04400353,1,faq (simp var),4561
-0.02402891,0.016256602,0.040285513,1,faq (full var),4561
-0.02402891,0.016256602,0.040285513,1,faq (simp var),4561
-0.026458096,0.012834381,0.039292477,1,faq (full var),4561
-0.026463406,0.012839692,0.039303098,1,faq (simp var),4561
-0.01707486,0.02569405,0.04276891,1,faq (full var),4561
-0.01707486,0.02569405,0.04276891,1,faq (simp var),4561
-0.0037936661,0.040508173,0.044301838,1,faq (full var),4561
-0.0038040895,0.040518597,0.044322684,1,faq (simp var),4561
-0.021551749,0.0196802,0.04123195,1,faq (full var),4561
-0.021552768,0.019681219,0.041233987,1,faq (simp var),4561
-0.017822199,0.025907438,0.043729637,1,faq (full var),4561
-0.017823093,0.025908332,0.043731425,1,faq (simp var),4561
-0.009499471,0.03397433,0.043473803,1,faq (full var),4561
-0.009501602,0.03397646,0.043478064,1,faq (simp var),4561
-0.037501182,0.003510531,0.041011713,1,faq (full var),4561
-0.037507623,0.0035169702,0.041024595,1,faq (simp var),4561
-0.016186051,0.028766338,0.04495239,1,faq (full var),4561
-0.0161875,0.028767787,0.044955287,1,faq (simp var),4561
-0.04056625,-0.0019337274,0.038632523,0,faq (full var),4561
-0.04058182,-0.0019181594,0.03866366,0,faq (simp var),4561
-0.022339389,0.01910308,0.04144247,1,faq (full var),4561
-0.022339966,0.019103657,0.041443624,1,faq (simp var),4561
-0.009443132,0.034257352,0.043700486,1,faq (full var),4561
-0.009445297,0.03425952,0.043704815,1,faq (simp var),4561
-0.01466758,0.02893973,0.04360731,1,faq (full var),4561
-0.014668524,0.028940674,0.0436092,1,faq (simp var),4561
-0.03430938,0.0074796565,0.041789036,1,faq (full var),4561
-0.034309793,0.00748007,0.041789863,1,faq (simp var),4561
-0.028002508,0.010742712,0.03874522,1,faq (full var),4561
-0.028009973,0.010750175,0.038760148,1,faq (simp var),4561
-0.009392291,0.033043627,0.042435918,1,faq (full var),4561
-0.009392919,0.033044256,0.042437173,1,faq (simp var),4561
-0.039984044,-0.00079517066,0.039188873,0,faq (full var),4561
-0.04000005,-0.00077916496,0.039220884,0,faq (simp var),4561
-0.03130334,0.007775274,0.039078612,1,faq (full var),4561
-0.031304445,0.0077763824,0.03908083,1,faq (simp var),4561
-0.030466918,0.0090276515,0.03949457,1,faq (full var),4561
-0.030471802,0.009032535,0.039504338,1,faq (simp var),4561
-0.027316134,0.014304568,0.0416207,1,faq (full var),4561
-0.027320921,0.014309355,0.041630276,1,faq (simp var),4561
-0.012757168,0.030906416,0.043663584,1,faq (full var),4561
-0.012757395,0.030906644,0.04366404,1,faq (simp var),4561
-0.01769467,0.023630999,0.04132567,1,faq (full var),4561
-0.017695477,0.023631806,0.041327283,1,faq (simp var),4561
-0.015229583,0.026843116,0.0420727,1,faq (full var),4561
-0.015230289,0.026843822,0.04207411,1,faq (simp var),4561
-0.023274465,0.018190881,0.041465346,1,faq (full var),4561
-0.02327481,0.018191226,0.041466035,1,faq (simp var),4561
-0.023658272,0.01938979,0.04304806,1,faq (full var),4561
-0.023658346,0.019389864,0.04304821,1,faq (simp var),4561
-0.00419908,0.04013975,0.04433883,1,faq (full var),4561
-0.00420098,0.04014165,0.04434263,1,faq (simp var),4561
-0.015324531,0.027385956,0.042710487,1,faq (full var),4561
-0.015325282,0.027386706,0.042711988,1,faq (simp var),4561
-0.040818006,-9.787269e-05,0.040720135,1,faq (full var),4561
-0.040821888,-9.399466e-05,0.04072789,1,faq (simp var),4561
-0.02664965,0.014366607,0.04101626,1,faq (full var),4561
-0.026651166,0.014368123,0.04101929,1,faq (simp var),4561
-0.025140531,0.015839435,0.040979967,1,faq (full var),4561
-0.025140923,0.015839826,0.04098075,1,faq (simp var),4561
-0.01808945,0.025015559,0.04310501,1,faq (full var),4561
-0.018091591,0.0250177,0.04310929,1,faq (simp var),4561
-0.032000225,0.005717978,0.037718203,1,faq (full var),4561
-0.03200297,0.0057207216,0.03772369,1,faq (simp var),4561
0.01847622,0.06784707,0.049370855,0,faq (full var),4561
0.018456807,0.06786648,0.049409673,0,faq (simp var),4561
-0.031055994,0.009597619,0.040653612,1,faq (full var),4561
-0.031058013,0.00959964,0.040657654,1,faq (simp var),4561
-0.0177547,0.024049424,0.041804124,1,faq (full var),4561
-0.017755523,0.024050247,0.04180577,1,faq (simp var),4561
-0.020480283,0.021604773,0.042085055,1,faq (full var),4561
-0.020481037,0.021605527,0.042086564,1,faq (simp var),4561
-0.031098252,0.009867897,0.04096615,1,faq (full var),4561
-0.031100288,0.009869933,0.04097022,1,faq (simp var),4561
-0.033292044,0.0051102294,0.038402274,1,faq (full var),4561
-0.033297136,0.00511532,0.038412455,1,faq (simp var),4561
-0.003111137,0.04180661,0.044917747,1,faq (full var),4561
-0.0031148102,0.04181028,0.044925094,1,faq (simp var),4561
-0.02769224,0.013299101,0.04099134,1,faq (full var),4561
-0.02769551,0.013302372,0.04099788,1,faq (simp var),4561
-0.016324926,0.02475341,0.041078337,1,faq (full var),4561
-0.016325064,0.024753548,0.041078612,1,faq (simp var),4561
-0.031608924,0.008590404,0.04019933,1,faq (full var),4561
-0.03161939,0.008600868,0.040220257,1,faq (simp var),4561
-0.030673828,0.010482487,0.041156314,1,faq (full var),4561
-0.030676235,0.010484896,0.04116113,1,faq (simp var),4561
0.00092236325,0.047095582,0.04617322,0,faq (full var),4561
0.00092153624,0.04709641,0.046174873,0,faq (simp var),4561
-0.0073101465,0.037626788,0.044936933,1,faq (full var),4561
-0.0073156916,0.037632335,0.044948027,1,faq (simp var),4561
-0.004690295,0.039324127,0.044014424,1,faq (full var),4561
-0.0046915635,0.039325394,0.044016957,1,faq (simp var),4561
-0.018639676,0.024137396,0.042777073,1,faq (full var),4561
-0.018639693,0.024137413,0.042777106,1,faq (simp var),4561
-0.015298912,0.027929863,0.043228775,1,faq (full var),4561
-0.015298998,0.027929949,0.043228947,1,faq (simp var),4561
-0.037846796,0.003681453,0.041528247,1,faq (full var),4561
-0.03784786,0.0036825202,0.041530382,1,faq (simp var),4561
-0.015715702,0.02744612,0.04316182,1,faq (full var),4561
-0.015715703,0.027446121,0.043161824,1,faq (simp var),4561
-0.02134026,0.019557236,0.040897496,1,faq (full var),4561
-0.021340298,0.019557273,0.04089757,1,faq (simp var),4561
-0.023418142,0.020338112,0.043756254,1,faq (full var),4561
-0.023419281,0.020339252,0.043758534,1,faq (simp var),4561
-0.022414677,0.017301682,0.03971636,1,faq (full var),4561
-0.022415787,0.017302793,0.03971858,1,faq (simp var),4561
-0.01088229,0.030565297,0.041447587,1,faq (full var),4561
-0.010883449,0.030566456,0.041449904,1,faq (simp var),4561
-0.028504197,0.014975473,0.04347967,1,faq (full var),4561
-0.028504536,0.014975812,0.043480348,1,faq (simp var),4561
-0.037306525,0.0019242894,0.039230816,1,faq (full var),4561
-0.03731206,0.0019298289,0.039241888,1,faq (simp var),4561
-0.013412448,0.02919923,0.042611677,1,faq (full var),4561
-0.01341255,0.029199332,0.042611882,1,faq (simp var),4561
-0.021816278,0.019808924,0.0416252,1,faq (full var),4561
-0.021816328,0.019808974,0.041625302,1,faq (simp var),4561
-0.034420483,0.005708839,0.040129323,1,faq (full var),4561
-0.03443037,0.005718724,0.040149093,1,faq (simp var),4561
-0.037862983,0.0025226623,0.040385645,1,faq (full var),4561
-0.037866235,0.0025259163,0.040392153,1,faq (simp var),4561
-0.027623,0.014004188,0.041627187,1,faq (full var),4561
-0.027627407,0.014008595,0.041636,1,faq (simp var),4561
-0.007416239,0.03543649,0.04285273,1,faq (full var),4561
-0.007419141,0.035439394,0.042858534,1,faq (simp var),4561
-0.034836113,0.0045013633,0.03933748,1,faq (full var),4561
-0.03484814,0.004513392,0.03936153,1,faq (simp var),4561
-0.03979756,0.00054943375,0.040346995,1,faq (full var),4561
-0.039805256,0.00055712834,0.040362384,1,faq (simp var),4561
-0.013979294,0.02902449,0.043003783,1,faq (full var),4561
-0.0139805125,0.029025707,0.04300622,1,faq (simp var),4561
-0.030200217,0.011811906,0.04201212,1,faq (full var),4561
-0.0302006,0.011812289,0.04201289,1,faq (simp var),4561
-0.012976749,0.02978686,0.04276361,1,faq (full var),4561
-0.012976762,0.029786874,0.042763636,1,faq (simp var),4561
-0.026410459,0.016560858,0.042971317,1,faq (full var),4561
-0.026410738,0.016561138,0.042971876,1,faq (simp var),4561
-0.03606469,-0.003414385,0.032650307,0,faq (full var),6366
-0.036072552,-0.0034065265,0.032666028,0,faq (simp var),6366
-0.017240293,0.019624833,0.036865126,1,faq (full var),6366
-0.017241882,0.019626422,0.036868304,1,faq (simp var),6366
-0.0036657425,0.03368802,0.03735376,1,faq (full var),6366
-0.0036681788,0.033690456,0.037358634,1,faq (simp var),6366
-0.024773471,0.01173253,0.036506,1,faq (full var),6366
-0.024773473,0.011732532,0.036506005,1,faq (simp var),6366
-0.02468052,0.010315379,0.0349959,1,faq (full var),6366
-0.024681179,0.0103160385,0.034997217,1,faq (simp var),6366
-0.020653455,0.014638541,0.035291996,1,faq (full var),6366
-0.020653872,0.0146389585,0.03529283,1,faq (simp var),6366
-0.017903704,0.017777774,0.03568148,1,faq (full var),6366
-0.017905792,0.017779863,0.035685655,1,faq (simp var),6366
-0.0019371975,0.034476884,0.03641408,1,faq (full var),6366
-0.0019411799,0.03448087,0.03642205,1,faq (simp var),6366
-0.02998022,0.004630261,0.03461048,1,faq (full var),6366
-0.029981423,0.0046314644,0.034612887,1,faq (simp var),6366
-0.03566934,-0.0012066718,0.034462668,0,faq (full var),6366
-0.03567131,-0.001204703,0.034466606,0,faq (simp var),6366
-0.011599701,0.023936842,0.035536543,1,faq (full var),6366
-0.011600081,0.023937222,0.035537302,1,faq (simp var),6366
-0.019196024,0.019200353,0.038396377,1,faq (full var),6366
-0.019196026,0.019200355,0.03839638,1,faq (simp var),6366
-0.024892652,0.009528244,0.034420896,1,faq (full var),6366
-0.024892898,0.00952849,0.034421388,1,faq (simp var),6366
-0.032063805,0.0030356962,0.0350995,1,faq (full var),6366
-0.03206569,0.0030375794,0.03510327,1,faq (simp var),6366
-0.021546444,0.014309933,0.035856377,1,faq (full var),6366
-0.021546615,0.014310105,0.03585672,1,faq (simp var),6366
-0.02213658,0.013069413,0.035205994,1,faq (full var),6366
-0.02213749,0.01307032,0.035207808,1,faq (simp var),6366
-0.020910062,0.014937993,0.035848055,1,faq (full var),6366
-0.020910408,0.01493834,0.035848748,1,faq (simp var),6366
-0.023484135,0.011892362,0.035376497,1,faq (full var),6366
-0.02348472,0.011892946,0.035377666,1,faq (simp var),6366
-0.017157948,0.018438807,0.035596754,1,faq (full var),6366
-0.017158013,0.018438872,0.035596885,1,faq (simp var),6366
-0.025760915,0.009403457,0.03516437,1,faq (full var),6366
-0.02576093,0.009403474,0.035164405,1,faq (simp var),6366
-0.024763953,0.012720779,0.03748473,1,faq (full var),6366
-0.024764845,0.012721671,0.037486516,1,faq (simp var),6366
-0.02652076,0.006827114,0.033347875,1,faq (full var),6366
-0.026523001,0.006829355,0.033352356,1,faq (simp var),6366
-0.016918737,0.01816212,0.035080858,1,faq (full var),6366
-0.016918989,0.018162372,0.03508136,1,faq (simp var),6366
-0.019227933,0.01585685,0.035084784,1,faq (full var),6366
-0.01922828,0.015857197,0.035085477,1,faq (simp var),6366
-0.013195731,0.022277076,0.035472807,1,faq (full var),6366
-0.013195809,0.022277154,0.035472963,1,faq (simp var),6366
-0.017173767,0.020488005,0.037661772,1,faq (full var),6366
-0.017174013,0.020488251,0.037662264,1,faq (simp var),6366
-0.014134753,0.021879267,0.03601402,1,faq (full var),6366
-0.014137329,0.021881845,0.036019173,1,faq (simp var),6366
-0.02467871,0.010759413,0.035438124,1,faq (full var),6366
-0.024679411,0.010760114,0.035439525,1,faq (simp var),6366
-0.021960104,0.012818871,0.034778975,1,faq (full var),6366
-0.021960104,0.012818871,0.034778975,1,faq (simp var),6366
-0.031841982,0.0012527639,0.033094745,1,faq (full var),6366
-0.03184544,0.001256221,0.03310166,1,faq (simp var),6366
-0.006355281,0.030768365,0.037123647,1,faq (full var),6366
-0.006356328,0.030769411,0.03712574,1,faq (simp var),6366
-0.023252433,0.013684539,0.036936972,1,faq (full var),6366
-0.023252485,0.013684591,0.036937077,1,faq (simp var),6366
0.010940874,0.049705885,0.038765013,0,faq (full var),6366
0.010930937,0.049715824,0.038784888,0,faq (simp var),6366
-0.0037526824,0.033526555,0.037279237,1,faq (full var),6366
-0.0037532113,0.033527084,0.037280295,1,faq (simp var),6366
-0.022392942,0.01381469,0.03620763,1,faq (full var),6366
-0.022393363,0.013815111,0.036208473,1,faq (simp var),6366
-0.030133734,0.0063193683,0.0364531,1,faq (full var),6366
-0.030133868,0.0063195024,0.03645337,1,faq (simp var),6366
-0.023665942,0.011060181,0.034726124,1,faq (full var),6366
-0.023671605,0.011065842,0.034737445,1,faq (simp var),6366
-0.0062116943,0.030691646,0.03690334,1,faq (full var),6366
-0.0062119253,0.030691877,0.036903802,1,faq (simp var),6366
-0.03314124,-0.0012708362,0.031870402,0,faq (full var),6366
-0.033145837,-0.0012662355,0.031879604,0,faq (simp var),6366
-0.015182965,0.020187158,0.035370123,1,faq (full var),6366
-0.0151839005,0.020188093,0.035371993,1,faq (simp var),6366
-0.016843757,0.020495886,0.037339643,1,faq (full var),6366
-0.016843883,0.020496013,0.037339896,1,faq (simp var),6366
-0.018016277,0.017579248,0.035595525,1,faq (full var),6366
-0.01801702,0.017579991,0.03559701,1,faq (simp var),6366
-0.012431867,0.024152111,0.03658398,1,faq (full var),6366
-0.012431944,0.024152188,0.03658413,1,faq (simp var),6366
0.0034271572,0.039837144,0.03640999,0,faq (full var),6366
0.0034214724,0.03984283,0.03642136,0,faq (simp var),6366
-0.03374707,0.0013303515,0.035077423,1,faq (full var),6366
-0.033748053,0.0013313349,0.03507939,1,faq (simp var),6366
-0.0076663466,0.027324423,0.03499077,1,faq (full var),6366
-0.007666352,0.027324427,0.03499078,1,faq (simp var),6366
-0.01746456,0.01945126,0.03691582,1,faq (full var),6366
-0.017464899,0.0194516,0.036916498,1,faq (simp var),6366
-0.01987067,0.015098678,0.03496935,1,faq (full var),6366
-0.019870725,0.015098732,0.034969456,1,faq (simp var),6366
-8.8574365e-05,0.03811019,0.03819876,0,faq (full var),6366
-9.2798844e-05,0.038114414,0.03820721,0,faq (simp var),6366
-0.010563019,0.026385143,0.036948163,1,faq (full var),6366
-0.010563311,0.026385438,0.036948748,1,faq (simp var),6366
-0.031374596,0.002422628,0.033797223,1,faq (full var),6366
-0.031375982,0.0024240157,0.0338,1,faq (simp var),6366
-0.033879492,-0.0010434687,0.032836024,0,faq (full var),6366
-0.033885375,-0.0010375846,0.032847792,0,faq (simp var),6366
-0.017995996,0.016937887,0.034933884,1,faq (full var),6366
-0.017998105,0.016939996,0.0349381,1,faq (simp var),6366
-0.0010477845,0.036412843,0.037460625,1,faq (full var),6366
-0.0010559876,0.036421046,0.03747703,1,faq (simp var),6366
-0.014146872,0.023196165,0.037343036,1,faq (full var),6366
-0.014147576,0.023196869,0.037344445,1,faq (simp var),6366
-0.015044816,0.021423038,0.036467854,1,faq (full var),6366
-0.01504487,0.021423092,0.036467962,1,faq (simp var),6366
-0.032046,0.003123871,0.035169873,1,faq (full var),6366
-0.032046016,0.003123884,0.0351699,1,faq (simp var),6366
-0.021014014,0.0130108055,0.03402482,1,faq (full var),6366
-0.021014098,0.013010889,0.034024987,1,faq (simp var),6366
-0.012098821,0.022740064,0.034838885,1,faq (full var),6366
-0.012099128,0.022740372,0.0348395,1,faq (simp var),6366
-0.020676125,0.013628778,0.034304902,1,faq (full var),6366
-0.020677347,0.01363,0.034307346,1,faq (simp var),6366
-4.4360757e-05,0.035728093,0.035772454,0,faq (full var),6366
-4.8408285e-05,0.035732143,0.03578055,0,faq (simp var),6366
-0.031562604,0.0022874968,0.0338501,1,faq (full var),6366
-0.031566452,0.002291347,0.0338578,1,faq (simp var),6366
-0.025041526,0.009899342,0.03494087,1,faq (full var),6366
-0.025041526,0.009899342,0.03494087,1,faq (simp var),6366
-0.01819343,0.018173615,0.036367044,1,faq (full var),6366
-0.018193776,0.018173961,0.036367737,1,faq (simp var),6366
-0.025127044,0.009042053,0.034169096,1,faq (full var),6366
-0.025128212,0.00904322,0.034171432,1,faq (simp var),6366
-0.026605621,0.008229587,0.03483521,1,faq (full var),6366
-0.026605945,0.008229911,0.034835856,1,faq (simp var),6366
-0.005939952,0.031467564,0.037407517,1,faq (full var),6366
-0.0059429174,0.03147053,0.037413448,1,faq (simp var),6366
-0.03910529,-0.0054362696,0.033669017,0,faq (full var),6366
-0.039109703,-0.005431857,0.033677846,0,faq (simp var),6366
-0.014951855,0.020834193,0.035786048,1,faq (full var),6366
-0.014952097,0.020834435,0.035786532,1,faq (simp var),6366
-0.027667364,0.0072971303,0.034964494,1,faq (full var),6366
-0.027669162,0.0072989278,0.03496809,1,faq (simp var),6366
-0.024099292,0.011136973,0.035236266,1,faq (full var),6366
-0.024099303,0.011136984,0.035236288,1,faq (simp var),6366
-0.010482285,0.02628776,0.036770046,1,faq (full var),6366
-0.010484783,0.026290258,0.03677504,1,faq (simp var),6366
-0.013347819,0.021967385,0.035315204,1,faq (full var),6366
-0.0133480355,0.021967601,0.035315637,1,faq (simp var),6366
-0.012952011,0.022601202,0.035553213,1,faq (full var),6366
-0.012952033,0.022601224,0.035553258,1,faq (simp var),6366
-0.03519944,-0.0015134607,0.033685982,0,faq (full var),6366
-0.03520526,-0.0015076417,0.03369762,0,faq (simp var),6366
0.0015140418,0.03974037,0.03822633,0,faq (full var),6366
0.0015098993,0.03974451,0.038234614,0,faq (simp var),6366
-0.02320794,0.012849833,0.036057774,1,faq (full var),6366
-0.023208212,0.012850105,0.036058318,1,faq (simp var),6366
-0.040246412,-0.006811714,0.033434696,0,faq (full var),6366
-0.040248826,-0.0068093035,0.033439524,0,faq (simp var),6366
-0.018424919,0.015374655,0.033799574,1,faq (full var),6366
-0.018424924,0.0153746605,0.033799585,1,faq (simp var),6366
-0.015771318,0.020521961,0.03629328,1,faq (full var),6366
-0.015774164,0.020524807,0.03629897,1,faq (simp var),6366
-0.019959921,0.01391471,0.03387463,1,faq (full var),6366
-0.019960668,0.013915457,0.033876125,1,faq (simp var),6366
-0.01603964,0.018659513,0.034699153,1,faq (full var),6366
-0.01603964,0.018659513,0.034699153,1,faq (simp var),6366
-0.0015515666,0.03675729,0.03830886,1,faq (full var),6366
-0.0015539564,0.036759682,0.03831364,1,faq (simp var),6366
-0.017612245,0.018712234,0.03632448,1,faq (full var),6366
-0.017612759,0.018712748,0.036325507,1,faq (simp var),6366
-0.022603858,0.012261034,0.03486489,1,faq (full var),6366
-0.022606347,0.012263524,0.034869872,1,faq (simp var),6366
-0.026222587,0.0078452965,0.034067884,1,faq (full var),6366
-0.026223976,0.007846686,0.034070663,1,faq (simp var),6366
-0.018346768,0.016708948,0.035055716,1,faq (full var),6366
-0.018347414,0.016709594,0.03505701,1,faq (simp var),6366
-0.026625376,0.008417281,0.03504266,1,faq (full var),6366
-0.026627015,0.00841892,0.035045937,1,faq (simp var),6366
-0.024039038,0.00979504,0.033834077,1,faq (full var),6366
-0.024039233,0.0097952355,0.03383447,1,faq (simp var),6366
-0.028332498,0.0064740777,0.034806576,1,faq (full var),6366
-0.028333409,0.0064749885,0.034808397,1,faq (simp var),6366
-0.0040642684,0.033396393,0.037460662,1,faq (full var),6366
-0.004064397,0.033396523,0.03746092,1,faq (simp var),6366
-0.008804621,0.026811855,0.035616476,1,faq (full var),6366
-0.008804623,0.026811857,0.03561648,1,faq (simp var),6366
-0.03268352,0.00032073632,0.033004258,1,faq (full var),6366
-0.032686204,0.00032341853,0.033009622,1,faq (simp var),6366
-0.020400664,0.015916651,0.036317315,1,faq (full var),6366
-0.020400865,0.015916852,0.036317717,1,faq (simp var),6366
-0.014857108,0.020674506,0.035531614,1,faq (full var),6366
-0.014857313,0.020674711,0.035532024,1,faq (simp var),6366
-0.016055355,0.021739377,0.03779473,1,faq (full var),6366
-0.016055604,0.021739626,0.03779523,1,faq (simp var),6366
-0.03276099,0.0016778884,0.03443888,1,faq (full var),6366
-0.03276172,0.0016786167,0.034440335,1,faq (simp var),6366
-0.022707561,0.01273782,0.03544538,1,faq (full var),6366
-0.022708144,0.012738403,0.035446547,1,faq (simp var),6366
0.0050398502,0.0432896,0.038249753,0,faq (full var),6366
0.005035879,0.043293573,0.038257696,0,faq (simp var),6366
-0.03962916,-0.0064831544,0.03314601,0,faq (full var),6366
-0.039634705,-0.0064776093,0.033157095,0,faq (simp var),6366
-0.0056514507,0.026570868,0.03222232,1,faq (full var),8171
-0.0056516966,0.026571114,0.03222281,1,faq (simp var),8171
-0.0029927567,0.028864924,0.03185768,1,faq (full var),8171
-0.0029937401,0.028865907,0.031859647,1,faq (simp var),8171
-0.029870365,0.0008370783,0.030707443,1,faq (full var),8171
-0.029871253,0.0008379668,0.03070922,1,faq (simp var),8171
-0.0035907421,0.029407544,0.032998286,1,faq (full var),8171
-0.0035944264,0.029411228,0.033005655,1,faq (simp var),8171
-0.022683669,0.008036488,0.030720156,1,faq (full var),8171
-0.02268621,0.008039028,0.030725237,1,faq (simp var),8171
-0.021786774,0.009904662,0.031691436,1,faq (full var),8171
-0.021787452,0.00990534,0.03169279,1,faq (simp var),8171
-0.015571175,0.016042696,0.03161387,1,faq (full var),8171
-0.0155719165,0.016043438,0.031615354,1,faq (simp var),8171
0.001960434,0.035294935,0.0333345,0,faq (full var),8171
0.001952434,0.035302937,0.033350505,0,faq (simp var),8171
-0.028009234,0.0026562326,0.030665467,1,faq (full var),8171
-0.028011117,0.0026581166,0.030669235,1,faq (simp var),8171
-0.002426126,0.029950771,0.032376897,1,faq (full var),8171
-0.00242648,0.029951125,0.032377604,1,faq (simp var),8171
-0.017179841,0.013914095,0.031093936,1,faq (full var),8171
-0.017180068,0.013914322,0.03109439,1,faq (simp var),8171
-0.0009382218,0.031528607,0.03246683,1,faq (full var),8171
-0.0009385422,0.031528927,0.03246747,1,faq (simp var),8171
-0.020186268,0.012086186,0.032272454,1,faq (full var),8171
-0.020186536,0.012086452,0.032272987,1,faq (simp var),8171
-0.015643438,0.015924128,0.031567566,1,faq (full var),8171
-0.015643528,0.015924217,0.031567745,1,faq (simp var),8171
-0.0022690073,0.029661175,0.031930182,1,faq (full var),8171
-0.0022701565,0.029662324,0.03193248,1,faq (simp var),8171
-0.008659456,0.024123099,0.032782555,1,faq (full var),8171
-0.008659586,0.02412323,0.032782815,1,faq (simp var),8171
-0.025268516,0.0067927074,0.032061223,1,faq (full var),8171
-0.025268734,0.0067929253,0.03206166,1,faq (simp var),8171
-0.009744594,0.022150056,0.03189465,1,faq (full var),8171
-0.009744711,0.022150174,0.031894885,1,faq (simp var),8171
-0.00935286,0.022524763,0.031877622,1,faq (full var),8171
-0.009353423,0.022525325,0.031878747,1,faq (simp var),8171
-0.020081963,0.0112678185,0.031349782,1,faq (full var),8171
-0.02008198,0.011267835,0.031349815,1,faq (simp var),8171
-0.008039895,0.023853824,0.03189372,1,faq (full var),8171
-0.008040309,0.023854237,0.031894546,1,faq (simp var),8171
-0.031287275,0.0005924748,0.03187975,1,faq (full var),8171
-0.031290684,0.00059588347,0.031886566,1,faq (simp var),8171
-0.0149928015,0.016151678,0.03114448,1,faq (full var),8171
-0.014992803,0.01615168,0.031144483,1,faq (simp var),8171
-0.02279456,0.00805645,0.03085101,1,faq (full var),8171
-0.02279612,0.008058009,0.030854128,1,faq (simp var),8171
-0.033350535,-0.003510776,0.029839758,0,faq (full var),8171
-0.033355635,-0.003505678,0.029849958,0,faq (simp var),8171
-0.027148485,0.003704941,0.030853426,1,faq (full var),8171
-0.027149547,0.0037060026,0.03085555,1,faq (simp var),8171
-0.015304188,0.016597735,0.031901922,1,faq (full var),8171
-0.015304203,0.01659775,0.031901952,1,faq (simp var),8171
-0.015831957,0.016111175,0.03194313,1,faq (full var),8171
-0.015832828,0.016112046,0.031944875,1,faq (simp var),8171
-0.024505677,0.0057137385,0.030219415,1,faq (full var),8171
-0.024509152,0.005717214,0.030226367,1,faq (simp var),8171
-0.027603097,0.0038506053,0.031453703,1,faq (full var),8171
-0.02760337,0.0038508773,0.031454246,1,faq (simp var),8171
-0.015119458,0.016768092,0.03188755,1,faq (full var),8171
-0.015119705,0.01676834,0.031888045,1,faq (simp var),8171
-0.019420668,0.012031968,0.031452637,1,faq (full var),8171
-0.019421646,0.012032946,0.031454593,1,faq (simp var),8171
-0.021586474,0.010140382,0.031726856,1,faq (full var),8171
-0.021587215,0.010141123,0.03172834,1,faq (simp var),8171
-0.02275534,0.008591566,0.031346906,1,faq (full var),8171
-0.022756178,0.008592404,0.031348582,1,faq (simp var),8171
-0.0073569436,0.025088826,0.03244577,1,faq (full var),8171
-0.007357225,0.025089107,0.032446332,1,faq (simp var),8171
-0.001187928,0.032603618,0.033791546,1,faq (full var),8171
-0.00118923,0.032604918,0.03379415,1,faq (simp var),8171
-0.0037980909,0.02770457,0.03150266,1,faq (full var),8171
-0.0037985789,0.027705058,0.031503636,1,faq (simp var),8171
-0.020363174,0.011097439,0.031460613,1,faq (full var),8171
-0.02036403,0.011098294,0.031462323,1,faq (simp var),8171
-0.013011805,0.018181022,0.031192828,1,faq (full var),8171
-0.0130118625,0.01818108,0.031192943,1,faq (simp var),8171
-0.01795825,0.0142236715,0.032181922,1,faq (full var),8171
-0.017959595,0.0142250145,0.03218461,1,faq (simp var),8171
-0.019258678,0.011334923,0.0305936,1,faq (full var),8171
-0.019258685,0.011334932,0.030593619,1,faq (simp var),8171
-0.015723815,0.014942766,0.030666582,1,faq (full var),8171
-0.015724042,0.0149429925,0.030667035,1,faq (simp var),8171
-0.0158621,0.014905539,0.030767638,1,faq (full var),8171
-0.015863515,0.014906955,0.03077047,1,faq (simp var),8171
-0.021325145,0.010180913,0.031506058,1,faq (full var),8171
-0.021327237,0.010183005,0.03151024,1,faq (simp var),8171
-0.0025006486,0.028338905,0.030839555,1,faq (full var),8171
-0.002500669,0.028338924,0.030839592,1,faq (simp var),8171
-0.025956646,0.0034600738,0.02941672,1,faq (full var),8171
-0.025958706,0.003462133,0.029420838,1,faq (simp var),8171
-0.009906828,0.024154808,0.034061637,1,faq (full var),8171
-0.009908196,0.024156176,0.03406437,1,faq (simp var),8171
-0.01850261,0.011497489,0.030000098,1,faq (full var),8171
-0.018504221,0.0114991,0.03000332,1,faq (simp var),8171
-0.0092711095,0.022013409,0.03128452,1,faq (full var),8171
-0.009271391,0.02201369,0.03128508,1,faq (simp var),8171
-0.020242441,0.010473025,0.030715466,1,faq (full var),8171
-0.020243436,0.010474018,0.030717455,1,faq (simp var),8171
-0.011132898,0.022468796,0.033601694,1,faq (full var),8171
-0.011133762,0.02246966,0.033603422,1,faq (simp var),8171
-0.027273051,0.003744346,0.031017397,1,faq (full var),8171
-0.02727411,0.003745405,0.031019514,1,faq (simp var),8171
0.0032813828,0.036447965,0.03316658,0,faq (full var),8171
0.0032783207,0.036451027,0.033172704,0,faq (simp var),8171
-0.0062930332,0.028158274,0.034451306,1,faq (full var),8171
-0.00629484,0.02816008,0.03445492,1,faq (simp var),8171
-0.0077080484,0.024199886,0.031907935,1,faq (full var),8171
-0.0077087115,0.02420055,0.03190926,1,faq (simp var),8171
-0.03024778,0.00018825941,0.030436039,1,faq (full var),8171
-0.030248962,0.00018944219,0.030438405,1,faq (simp var),8171
-0.0113620665,0.020024689,0.031386755,1,faq (full var),8171
-0.011362076,0.020024698,0.031386774,1,faq (simp var),8171
