dataset,n_full_obs,mcar_obs_prob,prop_budget,tau,seed,mean_width,coverage
mmlu-pro,None,1.0,0.075,0.5,2,0.032729148864746094,0.9530049706281066
mmlu-pro,None,1.0,0.075,0.5,3,0.032696038484573364,0.9525530953456847
mmlu-pro,None,1.0,0.075,0.5,4,0.03275707736611366,0.9489380930863082
mmlu-pro,None,1.0,0.075,0.5,5,0.03275425359606743,0.9521012200632626
mmlu-pro,None,1.0,0.075,0.5,6,0.03271254524588585,0.946678716674198
mmlu-pro,None,1.0,0.075,0.5,7,0.03272918984293938,0.9435155896972436
mmlu-pro,None,1.0,0.075,0.5,8,0.032826926559209824,0.947582467239042
mmlu-pro,None,1.0,0.075,0.5,9,0.03273086994886398,0.9435155896972436
mmlu-pro,None,1.0,0.075,0.5,10,0.032629743218421936,0.9493899683687302
mmlu-pro,None,1.0,0.075,0.5,11,0.03275161236524582,0.9439674649796657
mmlu-pro,None,1.0,0.075,0.5,12,0.03269997239112854,0.9403524627202893
mmlu-pro,None,1.0,0.075,0.5,13,0.03271261602640152,0.9511974694984184
mmlu-pro,None,1.0,0.075,0.5,14,0.03278564289212227,0.9435155896972436
mmlu-pro,None,1.0,0.075,0.5,15,0.03279932960867882,0.9498418436511523
mmlu-pro,None,1.0,0.075,0.5,16,0.03265639394521713,0.9408043380027112
mmlu-pro,None,1.0,0.075,0.5,17,0.032724928110837936,0.9448712155445097
mmlu-pro,None,1.0,0.075,0.5,18,0.032665643841028214,0.9462268413917759
mmlu-pro,None,1.0,0.075,0.5,19,0.03269677236676216,0.9498418436511523
mmlu-pro,None,1.0,0.075,0.5,20,0.0327177494764328,0.946678716674198
mmlu-pro,None,1.0,0.075,0.5,21,0.032781537622213364,0.9543605964753729
mmlu-pro,None,1.0,0.075,0.5,22,0.03283300623297691,0.9453230908269318
mmlu-pro,None,1.0,0.075,0.5,23,0.03281082957983017,0.9435155896972436
mmlu-pro,None,1.0,0.075,0.5,24,0.032769788056612015,0.9521012200632626
mmlu-pro,None,1.0,0.075,0.5,25,0.03273676708340645,0.9489380930863082
mmlu-pro,None,1.0,0.075,0.5,26,0.03265839442610741,0.9453230908269318
mmlu-pro,None,1.0,0.075,0.5,27,0.03278553858399391,0.938996836873023
mmlu-pro,None,1.0,0.075,0.5,28,0.03266574442386627,0.9498418436511523
mmlu-pro,None,1.0,0.075,0.5,29,0.032849691808223724,0.9457749661093539
mmlu-pro,None,1.0,0.075,0.5,30,0.03279615566134453,0.9457749661093539
mmlu-pro,None,1.0,0.075,0.5,31,0.03277749940752983,0.9353818346136467
mmlu-pro,None,1.0,0.075,0.5,32,0.0327952578663826,0.9435155896972436
mmlu-pro,None,1.0,0.075,0.75,0,0.03445630893111229,0.9412562132851333
mmlu-pro,None,1.0,0.075,0.75,1,0.034467913210392,0.947582467239042
mmlu-pro,None,1.0,0.075,0.75,2,0.03440289944410324,0.9575237234523272
mmlu-pro,None,1.0,0.075,0.75,3,0.03441024199128151,0.9502937189335744
mmlu-pro,None,1.0,0.075,0.75,4,0.03446163237094879,0.9439674649796657
mmlu-pro,None,1.0,0.075,0.75,5,0.03443135321140289,0.9502937189335744
mmlu-pro,None,1.0,0.075,0.75,6,0.034469105303287506,0.9462268413917759
mmlu-pro,None,1.0,0.075,0.75,7,0.03448791801929474,0.938996836873023
mmlu-pro,None,1.0,0.075,0.75,8,0.0344388373196125,0.9399005874378672
mmlu-pro,None,1.0,0.075,0.75,9,0.0343756377696991,0.9552643470402169
mmlu-pro,None,1.0,0.075,0.75,10,0.03440239652991295,0.955716222322639
mmlu-pro,None,1.0,0.075,0.75,11,0.0344507209956646,0.9430637144148215
mmlu-pro,None,1.0,0.075,0.75,12,0.03439401462674141,0.9448712155445097
mmlu-pro,None,1.0,0.075,0.75,13,0.03445244953036308,0.94713059195662
mmlu-pro,None,1.0,0.075,0.75,14,0.03445235267281532,0.9439674649796657
mmlu-pro,None,1.0,0.075,0.75,15,0.034490156918764114,0.9435155896972436
mmlu-pro,None,1.0,0.075,0.75,16,0.03440713509917259,0.9489380930863082
mmlu-pro,None,1.0,0.075,0.75,17,0.0344722643494606,0.9453230908269318
mmlu-pro,None,1.0,0.075,0.75,18,0.03438495472073555,0.9489380930863082
mmlu-pro,None,1.0,0.075,0.75,19,0.034437455236911774,0.9498418436511523
mmlu-pro,None,1.0,0.075,0.75,20,0.03442792966961861,0.9421599638499775
mmlu-pro,None,1.0,0.075,0.75,21,0.03446353226900101,0.9430637144148215
mmlu-pro,None,1.0,0.075,0.75,22,0.034501202404499054,0.9480343425214641
mmlu-pro,None,1.0,0.075,0.75,23,0.03447222337126732,0.9426118391323995
mmlu-pro,None,1.0,0.075,0.75,24,0.0345132052898407,0.9552643470402169
mmlu-pro,None,1.0,0.075,0.75,25,0.03447095677256584,0.9421599638499775
mmlu-pro,None,1.0,0.075,0.75,26,0.034460123628377914,0.9412562132851333
mmlu-pro,None,1.0,0.075,0.75,27,0.0344739630818367,0.9457749661093539
mmlu-pro,None,1.0,0.075,0.75,28,0.03442605584859848,0.9489380930863082
mmlu-pro,None,1.0,0.075,0.75,29,0.03454642742872238,0.9539087211929508
mmlu-pro,None,1.0,0.075,0.75,30,0.034501414746046066,0.9570718481699051
mmlu-pro,None,1.0,0.075,0.75,31,0.034504685550928116,0.938996836873023
mmlu-pro,None,1.0,0.075,0.75,32,0.034531231969594955,0.9421599638499775
mmlu-pro,None,1.0,0.1,0.05,0,0.030860699713230133,0.9299593312245821
mmlu-pro,None,1.0,0.1,0.05,1,0.030737461522221565,0.9231812019882513
mmlu-pro,None,1.0,0.1,0.05,2,0.03093971312046051,0.9227293267058292
mmlu-pro,None,1.0,0.1,0.05,3,0.03053889609873295,0.9087211929507456
mmlu-pro,None,1.0,0.1,0.05,4,0.030619140714406967,0.9218255761409851
mmlu-pro,None,1.0,0.1,0.05,5,0.0303749218583107,0.9204699502937189
mmlu-pro,None,1.0,0.1,0.05,6,0.03039654530584812,0.9240849525530954
mmlu-pro,None,1.0,0.1,0.05,7,0.0305873341858387,0.9204699502937189
mmlu-pro,None,1.0,0.1,0.05,8,0.030463529750704765,0.92950745594216
mmlu-pro,None,1.0,0.1,0.05,9,0.03079354576766491,0.9159511974694985
mmlu-pro,None,1.0,0.1,0.05,10,0.03024749644100666,0.9267962042476277
mmlu-pro,None,1.0,0.1,0.05,11,0.030555499717593193,0.9105286940804338
mmlu-pro,None,1.0,0.1,0.05,12,0.030657902359962463,0.9263443289652057
mmlu-pro,None,1.0,0.1,0.05,13,0.029879935085773468,0.9204699502937189
mmlu-pro,None,1.0,0.1,0.05,14,0.030697759240865707,0.9136918210573882
mmlu-pro,None,1.0,0.1,0.05,15,0.030603304505348206,0.9186624491640307
mmlu-pro,None,1.0,0.1,0.05,16,0.030248738825321198,0.911432444645278
mmlu-pro,None,1.0,0.1,0.05,17,0.031068025156855583,0.911432444645278
mmlu-pro,None,1.0,0.1,0.05,18,0.030209098011255264,0.9236330772706733
mmlu-pro,None,1.0,0.1,0.05,19,0.03081265464425087,0.9245368278355174
mmlu-pro,None,1.0,0.1,0.05,20,0.030778246000409126,0.9218255761409851
mmlu-pro,None,1.0,0.1,0.05,21,0.03058096021413803,0.9096249435155898
mmlu-pro,None,1.0,0.1,0.05,22,0.030913403257727623,0.9195661997288749
mmlu-pro,None,1.0,0.1,0.05,23,0.030583756044507027,0.9186624491640307
mmlu-pro,None,1.0,0.1,0.05,24,0.03020329959690571,0.9177586985991867
mmlu-pro,None,1.0,0.1,0.05,25,0.03096441552042961,0.9249887031179395
mmlu-pro,None,1.0,0.1,0.05,26,0.03071487322449684,0.9213737008585631
mmlu-pro,None,1.0,0.1,0.05,27,0.031184019520878792,0.9195661997288749
mmlu-pro,None,1.0,0.1,0.05,28,0.030321825295686722,0.9213737008585631
mmlu-pro,None,1.0,0.1,0.05,29,0.03093835525214672,0.9186624491640307
mmlu-pro,None,1.0,0.1,0.05,30,0.03100421093404293,0.9267962042476277
mmlu-pro,None,1.0,0.1,0.05,31,0.030774645507335663,0.9213737008585631
mmlu-pro,None,1.0,0.1,0.05,32,0.030800720676779747,0.9127880704925441
mmlu-pro,None,1.0,0.1,0.25,0,0.02711159735918045,0.9426118391323995
mmlu-pro,None,1.0,0.1,0.25,1,0.02714836411178112,0.9362855851784908
mmlu-pro,None,1.0,0.1,0.25,2,0.027166316285729408,0.9439674649796657
mmlu-pro,None,1.0,0.1,0.25,3,0.02710478939116001,0.9335743334839585
mmlu-pro,None,1.0,0.1,0.25,4,0.02715408429503441,0.9417080885675554
mmlu-pro,None,1.0,0.1,0.25,5,0.027116741985082626,0.9304112065070042
mmlu-pro,None,1.0,0.1,0.25,6,0.027140915393829346,0.9349299593312246
mmlu-pro,None,1.0,0.1,0.25,7,0.02719060890376568,0.9435155896972436
mmlu-pro,None,1.0,0.1,0.25,8,0.027179904282093048,0.9430637144148215
mmlu-pro,None,1.0,0.1,0.25,9,0.027092332020401955,0.938996836873023
mmlu-pro,None,1.0,0.1,0.25,10,0.027044599875807762,0.9457749661093539
mmlu-pro,None,1.0,0.1,0.25,11,0.02716054394841194,0.938996836873023
mmlu-pro,None,1.0,0.1,0.25,12,0.027223018929362297,0.938996836873023
mmlu-pro,None,1.0,0.1,0.25,13,0.027046408504247665,0.947582467239042
mmlu-pro,None,1.0,0.1,0.25,14,0.027208177372813225,0.9453230908269318
mmlu-pro,None,1.0,0.1,0.25,15,0.02720242738723755,0.9444193402620877
mmlu-pro,None,1.0,0.1,0.25,16,0.026952752843499184,0.9322187076366923
mmlu-pro,None,1.0,0.1,0.25,17,0.027192819863557816,0.9367374604609128
mmlu-pro,None,1.0,0.1,0.25,18,0.026928318664431572,0.9326705829191143
mmlu-pro,None,1.0,0.1,0.25,19,0.027073627337813377,0.947582467239042
mmlu-pro,None,1.0,0.1,0.25,20,0.027113422751426697,0.9344780840488026
mmlu-pro,None,1.0,0.1,0.25,21,0.027065567672252655,0.947582467239042
mmlu-pro,None,1.0,0.1,0.25,22,0.027180146425962448,0.9408043380027112
mmlu-pro,None,1.0,0.1,0.25,23,0.02714245766401291,0.9403524627202893
mmlu-pro,None,1.0,0.1,0.25,24,0.027146516367793083,0.9453230908269318
mmlu-pro,None,1.0,0.1,0.25,25,0.027125582098960876,0.9430637144148215
mmlu-pro,None,1.0,0.1,0.25,26,0.027075326070189476,0.9417080885675554
mmlu-pro,None,1.0,0.1,0.25,27,0.027130937203764915,0.9417080885675554
mmlu-pro,None,1.0,0.1,0.25,28,0.027058105915784836,0.9421599638499775
mmlu-pro,None,1.0,0.1,0.25,29,0.027193253859877586,0.938093086308179
mmlu-pro,None,1.0,0.1,0.25,30,0.027249056845903397,0.9498418436511523
mmlu-pro,None,1.0,0.1,0.25,31,0.027141934260725975,0.9408043380027112
mmlu-pro,None,1.0,0.1,0.25,32,0.027098853141069412,0.9394487121554451
mmlu-pro,None,1.0,0.1,0.5,0,0.026919053867459297,0.938996836873023
mmlu-pro,None,1.0,0.1,0.5,1,0.02691584825515747,0.9435155896972436
mmlu-pro,None,1.0,0.1,0.5,2,0.02687271684408188,0.947582467239042
mmlu-pro,None,1.0,0.1,0.5,3,0.026860754936933517,0.9493899683687302
mmlu-pro,None,1.0,0.1,0.5,4,0.026908028870821,0.9502937189335744
mmlu-pro,None,1.0,0.1,0.5,5,0.02687389776110649,0.9439674649796657
mmlu-pro,None,1.0,0.1,0.5,6,0.02687445469200611,0.9448712155445097
mmlu-pro,None,1.0,0.1,0.5,7,0.026886945590376854,0.9435155896972436
mmlu-pro,None,1.0,0.1,0.5,8,0.026937335729599,0.9498418436511523
mmlu-pro,None,1.0,0.1,0.5,9,0.026869500055909157,0.9444193402620877
mmlu-pro,None,1.0,0.1,0.5,10,0.02680438756942749,0.9521012200632626
mmlu-pro,None,1.0,0.1,0.5,11,0.026900554075837135,0.9421599638499775
mmlu-pro,None,1.0,0.1,0.5,12,0.026870140805840492,0.9426118391323995
mmlu-pro,None,1.0,0.1,0.5,13,0.026865758001804352,0.9435155896972436
mmlu-pro,None,1.0,0.1,0.5,14,0.02693350613117218,0.9516493447808405
mmlu-pro,None,1.0,0.1,0.5,15,0.02691606432199478,0.9462268413917759
mmlu-pro,None,1.0,0.1,0.5,16,0.02681535668671131,0.9426118391323995
mmlu-pro,None,1.0,0.1,0.5,17,0.02688249945640564,0.9489380930863082
mmlu-pro,None,1.0,0.1,0.5,18,0.02681722119450569,0.9403524627202893
mmlu-pro,None,1.0,0.1,0.5,19,0.026854651048779488,0.9521012200632626
mmlu-pro,None,1.0,0.1,0.5,20,0.026876764371991158,0.9543605964753729
mmlu-pro,None,1.0,0.1,0.5,21,0.026898758485913277,0.9480343425214641
mmlu-pro,None,1.0,0.1,0.5,22,0.026940301060676575,0.9421599638499775
mmlu-pro,None,1.0,0.1,0.5,23,0.02693617157638073,0.9480343425214641
mmlu-pro,None,1.0,0.1,0.5,24,0.026904962956905365,0.9539087211929508
mmlu-pro,None,1.0,0.1,0.5,25,0.02689148113131523,0.9412562132851333
mmlu-pro,None,1.0,0.1,0.5,26,0.026833945885300636,0.9457749661093539
mmlu-pro,None,1.0,0.1,0.5,27,0.02690318040549755,0.9412562132851333
mmlu-pro,None,1.0,0.1,0.5,28,0.026824109256267548,0.9507455942159965
mmlu-pro,None,1.0,0.1,0.5,29,0.026941711083054543,0.9448712155445097
mmlu-pro,None,1.0,0.1,0.5,30,0.026938028633594513,0.9448712155445097
mmlu-pro,None,1.0,0.1,0.5,31,0.026904048398137093,0.9399005874378672
mmlu-pro,None,1.0,0.1,0.5,32,0.026921942830085754,0.9430637144148215
mmlu-pro,None,1.0,0.1,0.75,0,0.028440287336707115,0.9462268413917759
mmlu-pro,None,1.0,0.1,0.75,1,0.028454449027776718,0.9462268413917759
mmlu-pro,None,1.0,0.1,0.75,2,0.028412284329533577,0.9530049706281066
mmlu-pro,None,1.0,0.1,0.75,3,0.02840748243033886,0.9430637144148215
mmlu-pro,None,1.0,0.1,0.75,4,0.028453748673200607,0.9480343425214641
mmlu-pro,None,1.0,0.1,0.75,5,0.028408348560333252,0.94713059195662
mmlu-pro,None,1.0,0.1,0.75,6,0.02845849096775055,0.9448712155445097
mmlu-pro,None,1.0,0.1,0.75,7,0.0284675695002079,0.9462268413917759
mmlu-pro,None,1.0,0.1,0.75,8,0.028427764773368835,0.9430637144148215
mmlu-pro,None,1.0,0.1,0.75,9,0.028384897857904434,0.9498418436511523
mmlu-pro,None,1.0,0.1,0.75,10,0.02840358577668667,0.9584274740171713
mmlu-pro,None,1.0,0.1,0.75,11,0.02844058908522129,0.9408043380027112
mmlu-pro,None,1.0,0.1,0.75,12,0.028404871001839638,0.9444193402620877
mmlu-pro,None,1.0,0.1,0.75,13,0.028437014669179916,0.9484862178038862
mmlu-pro,None,1.0,0.1,0.75,14,0.02844996005296707,0.9435155896972436
mmlu-pro,None,1.0,0.1,0.75,15,0.028450846672058105,0.9444193402620877
mmlu-pro,None,1.0,0.1,0.75,16,0.028395192697644234,0.9448712155445097
mmlu-pro,None,1.0,0.1,0.75,17,0.02845456637442112,0.9457749661093539
mmlu-pro,None,1.0,0.1,0.75,18,0.028385156765580177,0.9453230908269318
mmlu-pro,None,1.0,0.1,0.75,19,0.02842833288013935,0.9534568459105287
mmlu-pro,None,1.0,0.1,0.75,20,0.028436897322535515,0.9412562132851333
mmlu-pro,None,1.0,0.1,0.75,21,0.028437238186597824,0.9444193402620877
mmlu-pro,None,1.0,0.1,0.75,22,0.028474219143390656,0.9435155896972436
mmlu-pro,None,1.0,0.1,0.75,23,0.02843928523361683,0.9358337098960687
mmlu-pro,None,1.0,0.1,0.75,24,0.02848920412361622,0.9543605964753729
mmlu-pro,None,1.0,0.1,0.75,25,0.02845870517194271,0.9421599638499775
mmlu-pro,None,1.0,0.1,0.75,26,0.02844315581023693,0.9412562132851333
mmlu-pro,None,1.0,0.1,0.75,27,0.028436725959181786,0.9435155896972436
mmlu-pro,None,1.0,0.1,0.75,28,0.028414413332939148,0.9457749661093539
mmlu-pro,None,1.0,0.1,0.75,29,0.02848821133375168,0.9444193402620877
mmlu-pro,None,1.0,0.1,0.75,30,0.028483577072620392,0.9530049706281066
mmlu-pro,None,1.0,0.1,0.75,31,0.02848157100379467,0.9371893357433349
mmlu-pro,None,1.0,0.1,0.75,32,0.02849733643233776,0.9457749661093539
mmlu-pro,None,1.0,0.125,0.05,0,0.0260777585208416,0.9218255761409851
mmlu-pro,None,1.0,0.125,0.05,1,0.0260427538305521,0.9218255761409851
mmlu-pro,None,1.0,0.125,0.05,2,0.026231108233332634,0.9240849525530954
mmlu-pro,None,1.0,0.125,0.05,3,0.02586812898516655,0.9091730682331677
mmlu-pro,None,1.0,0.125,0.05,4,0.02592621184885502,0.9227293267058292
mmlu-pro,None,1.0,0.125,0.05,5,0.025814495980739594,0.9204699502937189
mmlu-pro,None,1.0,0.125,0.05,6,0.025776514783501625,0.9191143244464528
mmlu-pro,None,1.0,0.125,0.05,7,0.02595403790473938,0.9299593312245821
mmlu-pro,None,1.0,0.125,0.05,8,0.025848519057035446,0.9245368278355174
mmlu-pro,None,1.0,0.125,0.05,9,0.02608397603034973,0.9204699502937189
mmlu-pro,None,1.0,0.125,0.05,10,0.025669099763035774,0.9195661997288749
mmlu-pro,None,1.0,0.125,0.05,11,0.025860412046313286,0.9127880704925441
mmlu-pro,None,1.0,0.125,0.05,12,0.02603904716670513,0.9186624491640307
mmlu-pro,None,1.0,0.125,0.05,13,0.025429891422390938,0.9286037053773158
mmlu-pro,None,1.0,0.125,0.05,14,0.026100723072886467,0.9191143244464528
mmlu-pro,None,1.0,0.125,0.05,15,0.025935804471373558,0.9240849525530954
mmlu-pro,None,1.0,0.125,0.05,16,0.025709321722388268,0.9127880704925441
mmlu-pro,None,1.0,0.125,0.05,17,0.026293713599443436,0.911432444645278
mmlu-pro,None,1.0,0.125,0.05,18,0.02565201371908188,0.9159511974694985
mmlu-pro,None,1.0,0.125,0.05,19,0.026081789284944534,0.9245368278355174
mmlu-pro,None,1.0,0.125,0.05,20,0.026098238304257393,0.920921825576141
mmlu-pro,None,1.0,0.125,0.05,21,0.025914400815963745,0.9213737008585631
mmlu-pro,None,1.0,0.125,0.05,22,0.026265783235430717,0.9227293267058292
mmlu-pro,None,1.0,0.125,0.05,23,0.02594270370900631,0.9204699502937189
mmlu-pro,None,1.0,0.125,0.05,24,0.025666868314146996,0.9195661997288749
mmlu-pro,None,1.0,0.125,0.05,25,0.02617875300347805,0.9173068233167646
mmlu-pro,None,1.0,0.125,0.05,26,0.02603171579539776,0.9173068233167646
mmlu-pro,None,1.0,0.125,0.05,27,0.026394933462142944,0.9168549480343425
mmlu-pro,None,1.0,0.125,0.05,28,0.02577708475291729,0.9222774514234072
mmlu-pro,None,1.0,0.125,0.05,29,0.026242759078741074,0.9204699502937189
mmlu-pro,None,1.0,0.125,0.05,30,0.02634231373667717,0.9281518300948939
mmlu-pro,None,1.0,0.125,0.05,31,0.026117214933037758,0.9141436963398103
mmlu-pro,None,1.0,0.125,0.05,32,0.026202945038676262,0.9136918210573882
mmlu-pro,None,1.0,0.125,0.25,0,0.023070761933922768,0.9408043380027112
mmlu-pro,None,1.0,0.125,0.25,1,0.023119881749153137,0.9408043380027112
mmlu-pro,None,1.0,0.125,0.25,2,0.023129204288125038,0.9417080885675554
mmlu-pro,None,1.0,0.125,0.25,3,0.023058636114001274,0.9308630817894261
mmlu-pro,None,1.0,0.125,0.25,4,0.023104581981897354,0.9371893357433349
mmlu-pro,None,1.0,0.125,0.25,5,0.023101022467017174,0.9430637144148215
mmlu-pro,None,1.0,0.125,0.25,6,0.02309150993824005,0.9421599638499775
mmlu-pro,None,1.0,0.125,0.25,7,0.02316449023783207,0.9408043380027112
mmlu-pro,None,1.0,0.125,0.25,8,0.02314276620745659,0.9399005874378672
mmlu-pro,None,1.0,0.125,0.25,9,0.023077847436070442,0.9439674649796657
mmlu-pro,None,1.0,0.125,0.25,10,0.023033754900097847,0.9358337098960687
mmlu-pro,None,1.0,0.125,0.25,11,0.023109812289476395,0.9403524627202893
mmlu-pro,None,1.0,0.125,0.25,12,0.02317781373858452,0.9403524627202893
mmlu-pro,None,1.0,0.125,0.25,13,0.023038731887936592,0.9493899683687302
mmlu-pro,None,1.0,0.125,0.25,14,0.023142442107200623,0.9430637144148215
mmlu-pro,None,1.0,0.125,0.25,15,0.023145562037825584,0.9385449615906011
mmlu-pro,None,1.0,0.125,0.25,16,0.022970696911215782,0.9394487121554451
mmlu-pro,None,1.0,0.125,0.25,17,0.023148026317358017,0.9385449615906011
mmlu-pro,None,1.0,0.125,0.25,18,0.02293258346617222,0.9340262087663805
mmlu-pro,None,1.0,0.125,0.25,19,0.02304735593497753,0.9480343425214641
mmlu-pro,None,1.0,0.125,0.25,20,0.023090481758117676,0.9394487121554451
mmlu-pro,None,1.0,0.125,0.25,21,0.023038802668452263,0.9493899683687302
mmlu-pro,None,1.0,0.125,0.25,22,0.02313537523150444,0.9421599638499775
mmlu-pro,None,1.0,0.125,0.25,23,0.023101184517145157,0.9444193402620877
mmlu-pro,None,1.0,0.125,0.25,24,0.02309008501470089,0.947582467239042
mmlu-pro,None,1.0,0.125,0.25,25,0.023077262565493584,0.9349299593312246
mmlu-pro,None,1.0,0.125,0.25,26,0.023043762892484665,0.9358337098960687
mmlu-pro,None,1.0,0.125,0.25,27,0.023118771612644196,0.9462268413917759
mmlu-pro,None,1.0,0.125,0.25,28,0.02305004373192787,0.9408043380027112
mmlu-pro,None,1.0,0.125,0.25,29,0.023114291951060295,0.9403524627202893
mmlu-pro,None,1.0,0.125,0.25,30,0.023200765252113342,0.947582467239042
mmlu-pro,None,1.0,0.125,0.25,31,0.023109517991542816,0.9322187076366923
mmlu-pro,None,1.0,0.125,0.25,32,0.02311060018837452,0.9394487121554451
mmlu-pro,None,1.0,0.125,0.5,0,0.023027095943689346,0.9408043380027112
mmlu-pro,None,1.0,0.125,0.5,1,0.023029707372188568,0.9448712155445097
mmlu-pro,None,1.0,0.125,0.5,2,0.02299012616276741,0.9412562132851333
mmlu-pro,None,1.0,0.125,0.5,3,0.022988757118582726,0.9430637144148215
mmlu-pro,None,1.0,0.125,0.5,4,0.02300998382270336,0.9426118391323995
mmlu-pro,None,1.0,0.125,0.5,5,0.02299971878528595,0.9439674649796657
mmlu-pro,None,1.0,0.125,0.5,6,0.022995708510279655,0.9399005874378672
mmlu-pro,None,1.0,0.125,0.5,7,0.02301700972020626,0.9462268413917759
mmlu-pro,None,1.0,0.125,0.5,8,0.02304723486304283,0.94713059195662
mmlu-pro,None,1.0,0.125,0.5,9,0.02299816533923149,0.94713059195662
mmlu-pro,None,1.0,0.125,0.5,10,0.022956833243370056,0.9421599638499775
mmlu-pro,None,1.0,0.125,0.5,11,0.02300788089632988,0.9430637144148215
mmlu-pro,None,1.0,0.125,0.5,12,0.022995207458734512,0.94713059195662
mmlu-pro,None,1.0,0.125,0.5,13,0.02298692613840103,0.9530049706281066
mmlu-pro,None,1.0,0.125,0.5,14,0.023044222965836525,0.9480343425214641
mmlu-pro,None,1.0,0.125,0.5,15,0.02302972786128521,0.9480343425214641
mmlu-pro,None,1.0,0.125,0.5,16,0.022953404113650322,0.9439674649796657
mmlu-pro,None,1.0,0.125,0.5,17,0.02300112135708332,0.9448712155445097
mmlu-pro,None,1.0,0.125,0.5,18,0.022938862442970276,0.9426118391323995
mmlu-pro,None,1.0,0.125,0.5,19,0.022982295602560043,0.9502937189335744
mmlu-pro,None,1.0,0.125,0.5,20,0.02300194464623928,0.9566199728874831
mmlu-pro,None,1.0,0.125,0.5,21,0.023005513474345207,0.9480343425214641
mmlu-pro,None,1.0,0.125,0.5,22,0.023046931251883507,0.9430637144148215
mmlu-pro,None,1.0,0.125,0.5,23,0.023036696016788483,0.9457749661093539
mmlu-pro,None,1.0,0.125,0.5,24,0.023011721670627594,0.9453230908269318
mmlu-pro,None,1.0,0.125,0.5,25,0.023015040904283524,0.9367374604609128
mmlu-pro,None,1.0,0.125,0.5,26,0.02295564115047455,0.9417080885675554
mmlu-pro,None,1.0,0.125,0.5,27,0.02302899956703186,0.9516493447808405
mmlu-pro,None,1.0,0.125,0.5,28,0.02295556850731373,0.9484862178038862
mmlu-pro,None,1.0,0.125,0.5,29,0.02302924171090126,0.947582467239042
mmlu-pro,None,1.0,0.125,0.5,30,0.02305353619158268,0.9439674649796657
mmlu-pro,None,1.0,0.125,0.5,31,0.023020127788186073,0.9426118391323995
mmlu-pro,None,1.0,0.125,0.5,32,0.02305206097662449,0.9439674649796657
mmlu-pro,None,1.0,0.125,0.75,0,0.024445293471217155,0.9439674649796657
mmlu-pro,None,1.0,0.125,0.75,1,0.024452097713947296,0.9493899683687302
mmlu-pro,None,1.0,0.125,0.75,2,0.024433830752968788,0.9484862178038862
mmlu-pro,None,1.0,0.125,0.75,3,0.024427145719528198,0.9385449615906011
mmlu-pro,None,1.0,0.125,0.75,4,0.024455910548567772,0.947582467239042
mmlu-pro,None,1.0,0.125,0.75,5,0.024419233202934265,0.9552643470402169
mmlu-pro,None,1.0,0.125,0.75,6,0.024463053792715073,0.9457749661093539
mmlu-pro,None,1.0,0.125,0.75,7,0.02447802945971489,0.9371893357433349
mmlu-pro,None,1.0,0.125,0.75,8,0.024446217343211174,0.938093086308179
mmlu-pro,None,1.0,0.125,0.75,9,0.024408068507909775,0.9543605964753729
mmlu-pro,None,1.0,0.125,0.75,10,0.024432627484202385,0.9588793492995934
mmlu-pro,None,1.0,0.125,0.75,11,0.024448441341519356,0.938093086308179
mmlu-pro,None,1.0,0.125,0.75,12,0.024426469579339027,0.9444193402620877
mmlu-pro,None,1.0,0.125,0.75,13,0.024437135085463524,0.946678716674198
mmlu-pro,None,1.0,0.125,0.75,14,0.024453002959489822,0.9453230908269318
mmlu-pro,None,1.0,0.125,0.75,15,0.02445043995976448,0.9448712155445097
mmlu-pro,None,1.0,0.125,0.75,16,0.024415601044893265,0.9498418436511523
mmlu-pro,None,1.0,0.125,0.75,17,0.024458251893520355,0.9462268413917759
mmlu-pro,None,1.0,0.125,0.75,18,0.024392947554588318,0.946678716674198
mmlu-pro,None,1.0,0.125,0.75,19,0.024440623819828033,0.955716222322639
mmlu-pro,None,1.0,0.125,0.75,20,0.024447718635201454,0.9421599638499775
mmlu-pro,None,1.0,0.125,0.75,21,0.02443559840321541,0.9453230908269318
mmlu-pro,None,1.0,0.125,0.75,22,0.024477096274495125,0.9421599638499775
mmlu-pro,None,1.0,0.125,0.75,23,0.024448147043585777,0.9444193402620877
mmlu-pro,None,1.0,0.125,0.75,24,0.024478035047650337,0.9516493447808405
mmlu-pro,None,1.0,0.125,0.75,25,0.024473510682582855,0.9430637144148215
mmlu-pro,None,1.0,0.125,0.75,26,0.02444482408463955,0.9385449615906011
mmlu-pro,None,1.0,0.125,0.75,27,0.02445306070148945,0.9430637144148215
mmlu-pro,None,1.0,0.125,0.75,28,0.024433670565485954,0.9462268413917759
mmlu-pro,None,1.0,0.125,0.75,29,0.024471500888466835,0.946678716674198
mmlu-pro,None,1.0,0.125,0.75,30,0.024497078731656075,0.9516493447808405
mmlu-pro,None,1.0,0.125,0.75,31,0.02447744831442833,0.9344780840488026
mmlu-pro,None,1.0,0.125,0.75,32,0.024506697431206703,0.9435155896972436
mmlu-pro,None,1.0,0.15,0.05,0,0.022706173360347748,0.9154993221870764
mmlu-pro,None,1.0,0.15,0.05,1,0.02274525910615921,0.9177586985991867
mmlu-pro,None,1.0,0.15,0.05,2,0.022816885262727737,0.9191143244464528
mmlu-pro,None,1.0,0.15,0.05,3,0.022569743916392326,0.9096249435155898
mmlu-pro,None,1.0,0.15,0.05,4,0.022559070959687233,0.9213737008585631
