dataset,n_full_obs,mcar_obs_prob,prop_budget,tau,seed,mean_width,coverage
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,65,0.059941358864307404,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.05,33,0.054149940609931946,0.9339963833634719
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.05,34,0.0533972792327404,0.93625678119349
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.05,35,0.054672468453645706,0.9416817359855334
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.05,36,0.05350162833929062,0.93625678119349
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.05,37,0.05315067619085312,0.930379746835443
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.05,38,0.054375529289245605,0.9330922242314648
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.05,39,0.05297810956835747,0.9394213381555153
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.05,40,0.053599026054143906,0.939873417721519
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.05,41,0.05392894893884659,0.9249547920433996
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.05,42,0.05336064100265503,0.9231464737793852
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.05,43,0.05395899713039398,0.9353526220614828
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.05,44,0.05334101989865303,0.9294755877034357
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.05,45,0.05363032966852188,0.930379746835443
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.05,46,0.05305049940943718,0.9213381555153707
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.05,47,0.05379646271467209,0.9299276672694394
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.05,48,0.05370811000466347,0.9421338155515371
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.05,49,0.05333133786916733,0.9349005424954792
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.05,50,0.05344957858324051,0.930379746835443
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.05,51,0.05396611616015434,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.05,52,0.053846973925828934,0.9407775768535261
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.05,53,0.0537017323076725,0.930379746835443
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.05,54,0.05385255068540573,0.9235985533453888
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.05,55,0.05355297774076462,0.9339963833634719
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.05,56,0.05326138809323311,0.9380650994575045
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.05,57,0.05391774699091911,0.9430379746835442
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.05,58,0.05327958986163139,0.9267631103074141
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.05,59,0.053710173815488815,0.9380650994575045
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.05,60,0.053588081151247025,0.9299276672694394
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.05,61,0.05397453159093857,0.939873417721519
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.05,62,0.05382249504327774,0.9389692585895117
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.05,63,0.05342898145318031,0.9371609403254972
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.05,64,0.05302954465150833,0.930379746835443
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.05,65,0.05419117212295532,0.9217902350813743
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.25,33,0.04654534533619881,0.9475587703435805
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.25,34,0.045970767736434937,0.9430379746835442
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.25,35,0.04651378095149994,0.9593128390596745
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.25,36,0.04619210213422775,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.25,37,0.04622427374124527,0.9439421338155515
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.25,38,0.04633604735136032,0.93625678119349
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.25,39,0.04613691195845604,0.9475587703435805
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.25,40,0.046251844614744186,0.9520795660036167
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.25,41,0.046238336712121964,0.9443942133815552
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.25,42,0.046352095901966095,0.9452983725135623
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.25,43,0.046391505748033524,0.945750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.25,44,0.04604189842939377,0.9525316455696202
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.25,45,0.04627012833952904,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.25,46,0.04619007930159569,0.9403254972875226
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.25,47,0.04640454426407814,0.9367088607594937
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.25,48,0.04617886245250702,0.9434900542495479
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.25,49,0.04614587500691414,0.9584086799276672
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.25,50,0.04623637720942497,0.9452983725135623
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.25,51,0.04645508527755737,0.9371609403254972
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.25,52,0.04639086499810219,0.9466546112115732
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.25,53,0.04629319906234741,0.9484629294755876
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.25,54,0.046274688094854355,0.9421338155515371
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.25,55,0.04638596996665001,0.9452983725135623
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.25,56,0.046152692288160324,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.25,57,0.04641043394804001,0.9511754068716094
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.25,58,0.04622074216604233,0.945750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.25,59,0.046295393258333206,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.25,60,0.04632734879851341,0.9403254972875226
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.25,61,0.04613867774605751,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.25,62,0.04626758024096489,0.9502712477396021
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.25,63,0.04619842395186424,0.9466546112115732
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.25,64,0.0462639257311821,0.9430379746835442
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.25,65,0.0462496243417263,0.945750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.5,33,0.044746000319719315,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.5,34,0.04462703689932823,0.9520795660036167
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.5,35,0.04477991163730621,0.9547920433996383
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.5,36,0.044696465134620667,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.5,37,0.04468122869729996,0.9507233273056057
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.5,38,0.044698070734739304,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.5,39,0.04473068565130234,0.9452983725135623
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.5,40,0.044619541615247726,0.9525316455696202
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.5,41,0.04465268552303314,0.9484629294755876
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.5,42,0.04466842859983444,0.9407775768535261
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.5,43,0.04466685652732849,0.9421338155515371
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.5,44,0.044649332761764526,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.5,45,0.04474319890141487,0.945750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.5,46,0.044656429439783096,0.9529837251356238
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.5,47,0.0447140596807003,0.9425858951175407
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.5,48,0.044727351516485214,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.5,49,0.044595710933208466,0.9511754068716094
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.5,50,0.04469004273414612,0.9493670886075949
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.5,51,0.0447382777929306,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.5,52,0.04476932808756828,0.9484629294755876
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.5,53,0.044716037809848785,0.9466546112115732
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.5,54,0.044635333120822906,0.9493670886075949
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.5,55,0.0446099117398262,0.9452983725135623
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.5,56,0.044627826660871506,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.5,57,0.04460599645972252,0.9511754068716094
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.5,58,0.044628337025642395,0.9552441229656419
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.5,59,0.04464764520525932,0.951627486437613
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.5,60,0.044627197086811066,0.9416817359855334
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.5,61,0.044624801725149155,0.9439421338155515
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.5,62,0.04468712955713272,0.9484629294755876
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.5,63,0.04453592374920845,0.9493670886075949
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.5,64,0.04468047246336937,0.9507233273056057
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.5,65,0.04467913135886192,0.9430379746835442
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.75,33,0.04594264551997185,0.9489150090415913
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.75,34,0.0459008514881134,0.953887884267631
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.75,35,0.045906469225883484,0.9407775768535261
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.75,36,0.045924555510282516,0.9466546112115732
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.75,37,0.04589693993330002,0.9434900542495479
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.75,38,0.04588281363248825,0.9439421338155515
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.75,39,0.04597337543964386,0.9511754068716094
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.75,40,0.04581889882683754,0.9547920433996383
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.75,41,0.04586402326822281,0.9407775768535261
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.75,42,0.045905325561761856,0.951627486437613
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.75,43,0.045895569026470184,0.9525316455696202
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.75,44,0.04583883658051491,0.9489150090415913
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.75,45,0.045811012387275696,0.9425858951175407
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.75,46,0.045853275805711746,0.9547920433996383
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.75,47,0.045934997498989105,0.9511754068716094
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.75,48,0.04598072171211243,0.9543399638336347
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.75,49,0.04591730609536171,0.9466546112115732
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.75,50,0.04587161913514137,0.9443942133815552
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.75,51,0.045973628759384155,0.9502712477396021
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.75,52,0.045971255749464035,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.75,53,0.04595400393009186,0.9425858951175407
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.75,54,0.04585295170545578,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.75,55,0.045859187841415405,0.9511754068716094
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.75,56,0.045886021107435226,0.9389692585895117
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.75,57,0.04588024690747261,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.75,58,0.045870713889598846,0.9484629294755876
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.75,59,0.04581622779369354,0.9507233273056057
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.75,60,0.04588776081800461,0.9443942133815552
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.75,61,0.04589681699872017,0.9407775768535261
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.75,62,0.04590411111712456,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.75,63,0.04586268588900566,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.75,64,0.04587169364094734,0.951627486437613
bbh+gpqa+ifeval+math+musr,None,1.0,0.075,0.75,65,0.04591207578778267,0.945750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.05,33,0.04421477019786835,0.9421338155515371
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.05,34,0.04336818307638168,0.9434900542495479
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.05,35,0.04460557550191879,0.9425858951175407
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.05,36,0.043532442301511765,0.9344484629294756
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.05,37,0.043208468705415726,0.9349005424954792
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.05,38,0.04432326555252075,0.9412296564195298
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.05,39,0.0433301217854023,0.9371609403254972
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.05,40,0.04368480294942856,0.9425858951175407
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.05,41,0.04389256238937378,0.9226943942133815
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.05,42,0.043597470968961716,0.9330922242314648
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.05,43,0.04392235726118088,0.9330922242314648
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.05,44,0.04344186931848526,0.9344484629294756
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.05,45,0.043732404708862305,0.9308318264014466
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.05,46,0.04334978014230728,0.9367088607594937
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.05,47,0.04394451156258583,0.9367088607594937
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.05,48,0.043731119483709335,0.9367088607594937
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.05,49,0.043692752718925476,0.9335443037974683
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.05,50,0.04355790838599205,0.9330922242314648
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.05,51,0.044043585658073425,0.9394213381555153
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.05,52,0.0438837930560112,0.9425858951175407
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.05,53,0.04364617541432381,0.9376130198915009
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.05,54,0.04381975904107094,0.9299276672694394
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.05,55,0.043641455471515656,0.9371609403254972
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.05,56,0.04352577030658722,0.9330922242314648
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.05,57,0.043844033032655716,0.9344484629294756
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.05,58,0.043467696756124496,0.9222423146473779
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.05,59,0.04371564835309982,0.9484629294755876
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.05,60,0.0437096431851387,0.9267631103074141
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.05,61,0.04391513392329216,0.9389692585895117
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.05,62,0.043873511254787445,0.93625678119349
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.05,63,0.04353411868214607,0.9353526220614828
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.05,64,0.043309155851602554,0.9358047016274864
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.05,65,0.044148609042167664,0.93625678119349
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.25,33,0.03800465539097786,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.25,34,0.03753354400396347,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.25,35,0.03800714761018753,0.9579566003616636
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.25,36,0.0377252958714962,0.9452983725135623
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.25,37,0.03774486482143402,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.25,38,0.03786516562104225,0.939873417721519
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.25,39,0.03769655525684357,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.25,40,0.03779619559645653,0.9489150090415913
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.25,41,0.03777865692973137,0.9403254972875226
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.25,42,0.03788044676184654,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.25,43,0.03788674250245094,0.9421338155515371
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.25,44,0.037653107196092606,0.9525316455696202
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.25,45,0.03778422623872757,0.9520795660036167
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.25,46,0.03776030242443085,0.9416817359855334
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.25,47,0.03788187727332115,0.9403254972875226
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.25,48,0.03773069381713867,0.9434900542495479
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.25,49,0.03771010786294937,0.9597649186256781
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.25,50,0.03778301924467087,0.9358047016274864
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.25,51,0.03794395923614502,0.9452983725135623
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.25,52,0.03789481520652771,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.25,53,0.037803392857313156,0.9389692585895117
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.25,54,0.037808336317539215,0.9443942133815552
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.25,55,0.03789044916629791,0.9466546112115732
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.25,56,0.0377664752304554,0.951627486437613
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.25,57,0.037889301776885986,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.25,58,0.03776305168867111,0.9321880650994575
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.25,59,0.03780588135123253,0.9525316455696202
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.25,60,0.03783006966114044,0.9425858951175407
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.25,61,0.0376783162355423,0.9371609403254972
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.25,62,0.037829652428627014,0.9556962025316456
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.25,63,0.03770124167203903,0.9425858951175407
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.25,64,0.03776128217577934,0.945750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.25,65,0.037815555930137634,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.5,33,0.03675809130072594,0.9520795660036167
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.5,34,0.036649465560913086,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.5,35,0.0368012972176075,0.9547920433996383
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.5,36,0.03671158477663994,0.9439421338155515
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.5,37,0.03669872507452965,0.9439421338155515
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.5,38,0.03674203157424927,0.9502712477396021
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.5,39,0.03675292432308197,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.5,40,0.03665902838110924,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.5,41,0.03668275102972984,0.9484629294755876
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.5,42,0.036714717745780945,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.5,43,0.03672689571976662,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.5,44,0.03669077157974243,0.9484629294755876
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.5,45,0.03674716129899025,0.9489150090415913
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.5,46,0.03670242428779602,0.9529837251356238
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.5,47,0.036743681877851486,0.939873417721519
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.5,48,0.03673335164785385,0.9489150090415913
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.5,49,0.03665715828537941,0.9511754068716094
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.5,50,0.036735694855451584,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.5,51,0.03676227480173111,0.9584086799276672
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.5,52,0.0367647185921669,0.9434900542495479
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.5,53,0.03673235699534416,0.9425858951175407
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.5,54,0.036679234355688095,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.5,55,0.036685068160295486,0.9475587703435805
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.5,56,0.03670303896069527,0.9475587703435805
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.5,57,0.03665944188833237,0.9511754068716094
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.5,58,0.03668355941772461,0.9502712477396021
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.5,59,0.03667248785495758,0.9543399638336347
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.5,60,0.036692969501018524,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.5,61,0.03665009140968323,0.9403254972875226
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.5,62,0.036703694611787796,0.9439421338155515
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.5,63,0.03659800812602043,0.9421338155515371
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.5,64,0.03670592978596687,0.9525316455696202
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.5,65,0.036696407943964005,0.9376130198915009
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.75,33,0.037951547652482986,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.75,34,0.03788869082927704,0.9430379746835442
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.75,35,0.0379146970808506,0.9443942133815552
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.75,36,0.03792374208569527,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.75,37,0.03789592161774635,0.9416817359855334
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.75,38,0.037905678153038025,0.9439421338155515
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.75,39,0.03796900808811188,0.9489150090415913
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.75,40,0.037851884961128235,0.95750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.75,41,0.037884581834077835,0.9416817359855334
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.75,42,0.03791747987270355,0.953887884267631
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.75,43,0.03792431578040123,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.75,44,0.037865832448005676,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.75,45,0.03784110024571419,0.9511754068716094
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.75,46,0.03787389025092125,0.9529837251356238
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.75,47,0.03793279081583023,0.9439421338155515
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.75,48,0.037963785231113434,0.9547920433996383
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.75,49,0.03794025629758835,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.75,50,0.03790495917201042,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.75,51,0.03797440975904465,0.9511754068716094
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.75,52,0.037964772433042526,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.75,53,0.03792675584554672,0.9484629294755876
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.75,54,0.03787624090909958,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.75,55,0.0379054956138134,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.75,56,0.03790519759058952,0.9511754068716094
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.75,57,0.03789260983467102,0.951627486437613
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.75,58,0.03788916766643524,0.9389692585895117
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.75,59,0.03784237056970596,0.9484629294755876
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.75,60,0.03791429102420807,0.9407775768535261
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.75,61,0.037886738777160645,0.9344484629294756
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.75,62,0.037885189056396484,0.945750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.1,0.75,63,0.03785473853349686,0.9543399638336347
