dataset,n_full_obs,mcar_obs_prob,prop_budget,tau,seed,mean_width,coverage
mmlu-pro,None,1.0,0.075,0.25,92,0.03329862654209137,0.9480343425214641
mmlu-pro,None,1.0,0.075,0.25,93,0.03332153335213661,0.9421599638499775
mmlu-pro,None,1.0,0.075,0.25,94,0.033289648592472076,0.9399005874378672
mmlu-pro,None,1.0,0.075,0.25,95,0.03320619836449623,0.9403524627202893
mmlu-pro,None,1.0,0.075,0.25,96,0.03317521885037422,0.9308630817894261
mmlu-pro,None,1.0,0.075,0.25,97,0.033356230705976486,0.9403524627202893
mmlu-pro,None,1.0,0.075,0.25,98,0.033390678465366364,0.9421599638499775
mmlu-pro,None,1.0,0.075,0.25,99,0.03320293128490448,0.9462268413917759
mmlu-pro,None,1.0,0.075,0.5,66,0.03289664536714554,0.9453230908269318
mmlu-pro,None,1.0,0.075,0.5,67,0.032749682664871216,0.9615906009941256
mmlu-pro,None,1.0,0.075,0.5,68,0.032816868275403976,0.9489380930863082
mmlu-pro,None,1.0,0.075,0.5,69,0.032624490559101105,0.9516493447808405
mmlu-pro,None,1.0,0.075,0.5,70,0.03274743631482124,0.9417080885675554
mmlu-pro,None,1.0,0.075,0.5,71,0.032717496156692505,0.9412562132851333
mmlu-pro,None,1.0,0.075,0.5,72,0.032794419676065445,0.9426118391323995
mmlu-pro,None,1.0,0.075,0.5,73,0.03289048373699188,0.9421599638499775
mmlu-pro,None,1.0,0.075,0.5,74,0.03283384442329407,0.9525530953456847
mmlu-pro,None,1.0,0.075,0.5,75,0.032733723521232605,0.9408043380027112
mmlu-pro,None,1.0,0.075,0.5,76,0.032903041690588,0.9525530953456847
mmlu-pro,None,1.0,0.075,0.5,77,0.03270789235830307,0.9489380930863082
mmlu-pro,None,1.0,0.075,0.5,78,0.03273436054587364,0.94713059195662
mmlu-pro,None,1.0,0.075,0.5,79,0.03275361284613609,0.9439674649796657
mmlu-pro,None,1.0,0.075,0.5,80,0.03279110789299011,0.9480343425214641
mmlu-pro,None,1.0,0.075,0.5,81,0.03264791890978813,0.94713059195662
mmlu-pro,None,1.0,0.075,0.5,82,0.032662082463502884,0.9412562132851333
mmlu-pro,None,1.0,0.075,0.5,83,0.032778941094875336,0.9507455942159965
mmlu-pro,None,1.0,0.075,0.5,84,0.0327380932867527,0.9385449615906011
mmlu-pro,None,1.0,0.075,0.5,85,0.03279803320765495,0.9570718481699051
mmlu-pro,None,1.0,0.075,0.5,86,0.032828789204359055,0.9426118391323995
mmlu-pro,None,1.0,0.075,0.5,87,0.03276009112596512,0.9484862178038862
mmlu-pro,None,1.0,0.075,0.5,88,0.03276040032505989,0.9444193402620877
mmlu-pro,None,1.0,0.075,0.5,89,0.03272160142660141,0.9493899683687302
mmlu-pro,None,1.0,0.075,0.5,90,0.03274333477020264,0.9480343425214641
mmlu-pro,None,1.0,0.075,0.5,91,0.03271101042628288,0.9507455942159965
mmlu-pro,None,1.0,0.075,0.5,92,0.03275332972407341,0.9385449615906011
mmlu-pro,None,1.0,0.075,0.5,93,0.03286651521921158,0.9484862178038862
mmlu-pro,None,1.0,0.075,0.5,94,0.032767847180366516,0.9426118391323995
mmlu-pro,None,1.0,0.075,0.5,95,0.03283367305994034,0.9534568459105287
mmlu-pro,None,1.0,0.075,0.5,96,0.03274860233068466,0.9385449615906011
mmlu-pro,None,1.0,0.075,0.5,97,0.03280799463391304,0.956168097605061
mmlu-pro,None,1.0,0.075,0.5,98,0.03269829601049423,0.946678716674198
mmlu-pro,None,1.0,0.075,0.5,99,0.03271939978003502,0.9439674649796657
mmlu-pro,None,1.0,0.075,0.75,66,0.034507252275943756,0.9403524627202893
mmlu-pro,None,1.0,0.075,0.75,67,0.034461088478565216,0.9552643470402169
mmlu-pro,None,1.0,0.075,0.75,68,0.0345127135515213,0.9534568459105287
mmlu-pro,None,1.0,0.075,0.75,69,0.034418050199747086,0.9530049706281066
mmlu-pro,None,1.0,0.075,0.75,70,0.03444244712591171,0.9489380930863082
mmlu-pro,None,1.0,0.075,0.75,71,0.03446785733103752,0.938996836873023
mmlu-pro,None,1.0,0.075,0.75,72,0.03444962203502655,0.9426118391323995
mmlu-pro,None,1.0,0.075,0.75,73,0.03456571698188782,0.9480343425214641
mmlu-pro,None,1.0,0.075,0.75,74,0.0344693548977375,0.9521012200632626
mmlu-pro,None,1.0,0.075,0.75,75,0.034474603831768036,0.946678716674198
mmlu-pro,None,1.0,0.075,0.75,76,0.03457634150981903,0.9493899683687302
mmlu-pro,None,1.0,0.075,0.75,77,0.03441717475652695,0.9444193402620877
mmlu-pro,None,1.0,0.075,0.75,78,0.03445015102624893,0.9489380930863082
mmlu-pro,None,1.0,0.075,0.75,79,0.034443486481904984,0.9534568459105287
mmlu-pro,None,1.0,0.075,0.75,80,0.03446723893284798,0.9462268413917759
mmlu-pro,None,1.0,0.075,0.75,81,0.03439043089747429,0.938996836873023
mmlu-pro,None,1.0,0.075,0.75,82,0.034409910440444946,0.955716222322639
mmlu-pro,None,1.0,0.075,0.75,83,0.03449629619717598,0.9489380930863082
mmlu-pro,None,1.0,0.075,0.75,84,0.034416314214468,0.9453230908269318
mmlu-pro,None,1.0,0.075,0.75,85,0.03449350968003273,0.9543605964753729
mmlu-pro,None,1.0,0.075,0.75,86,0.0344831719994545,0.9502937189335744
mmlu-pro,None,1.0,0.075,0.75,87,0.034500349313020706,0.9507455942159965
mmlu-pro,None,1.0,0.075,0.75,88,0.034437935799360275,0.94713059195662
mmlu-pro,None,1.0,0.075,0.75,89,0.03444122150540352,0.94713059195662
mmlu-pro,None,1.0,0.075,0.75,90,0.03449992835521698,0.9444193402620877
mmlu-pro,None,1.0,0.075,0.75,91,0.034400563687086105,0.9525530953456847
mmlu-pro,None,1.0,0.075,0.75,92,0.03448667377233505,0.955716222322639
mmlu-pro,None,1.0,0.075,0.75,93,0.03454554080963135,0.947582467239042
mmlu-pro,None,1.0,0.075,0.75,94,0.03449442610144615,0.9462268413917759
mmlu-pro,None,1.0,0.075,0.75,95,0.03450829163193703,0.9511974694984184
mmlu-pro,None,1.0,0.075,0.75,96,0.03442126885056496,0.9412562132851333
mmlu-pro,None,1.0,0.075,0.75,97,0.03445450961589813,0.9480343425214641
mmlu-pro,None,1.0,0.075,0.75,98,0.0344812236726284,0.947582467239042
mmlu-pro,None,1.0,0.075,0.75,99,0.034447718411684036,0.9507455942159965
mmlu-pro,None,1.0,0.1,0.05,66,0.03037579357624054,0.9105286940804338
mmlu-pro,None,1.0,0.1,0.05,67,0.03032894805073738,0.9276999548124718
mmlu-pro,None,1.0,0.1,0.05,68,0.030913930386304855,0.9136918210573882
mmlu-pro,None,1.0,0.1,0.05,69,0.030702974647283554,0.9236330772706733
mmlu-pro,None,1.0,0.1,0.05,70,0.030677521601319313,0.9164030727519205
mmlu-pro,None,1.0,0.1,0.05,71,0.03075166791677475,0.9168549480343425
mmlu-pro,None,1.0,0.1,0.05,72,0.030429307371377945,0.9105286940804338
mmlu-pro,None,1.0,0.1,0.05,73,0.030632566660642624,0.911432444645278
mmlu-pro,None,1.0,0.1,0.05,74,0.031051045283675194,0.9150474469046543
mmlu-pro,None,1.0,0.1,0.05,75,0.030469298362731934,0.9195661997288749
mmlu-pro,None,1.0,0.1,0.05,76,0.030337123200297356,0.9213737008585631
mmlu-pro,None,1.0,0.1,0.05,77,0.03041135147213936,0.9154993221870764
mmlu-pro,None,1.0,0.1,0.05,78,0.030265528708696365,0.9168549480343425
mmlu-pro,None,1.0,0.1,0.05,79,0.030710970982909203,0.9141436963398103
mmlu-pro,None,1.0,0.1,0.05,80,0.03085075318813324,0.9150474469046543
mmlu-pro,None,1.0,0.1,0.05,81,0.030353233218193054,0.9136918210573882
mmlu-pro,None,1.0,0.1,0.05,82,0.030695194378495216,0.9191143244464528
mmlu-pro,None,1.0,0.1,0.05,83,0.030688947066664696,0.9249887031179395
mmlu-pro,None,1.0,0.1,0.05,84,0.03077104687690735,0.9186624491640307
mmlu-pro,None,1.0,0.1,0.05,85,0.03030632995069027,0.9173068233167646
mmlu-pro,None,1.0,0.1,0.05,86,0.030786463990807533,0.9154993221870764
mmlu-pro,None,1.0,0.1,0.05,87,0.030558837577700615,0.911432444645278
mmlu-pro,None,1.0,0.1,0.05,88,0.030620573088526726,0.9222774514234072
mmlu-pro,None,1.0,0.1,0.05,89,0.030698716640472412,0.9276999548124718
mmlu-pro,None,1.0,0.1,0.05,90,0.030551355332136154,0.9159511974694985
mmlu-pro,None,1.0,0.1,0.05,91,0.030325422063469887,0.9191143244464528
mmlu-pro,None,1.0,0.1,0.05,92,0.030618231743574142,0.9249887031179395
mmlu-pro,None,1.0,0.1,0.05,93,0.03089362010359764,0.9236330772706733
mmlu-pro,None,1.0,0.1,0.05,94,0.03043295443058014,0.9263443289652057
mmlu-pro,None,1.0,0.1,0.05,95,0.030706798657774925,0.9263443289652057
mmlu-pro,None,1.0,0.1,0.05,96,0.03069784864783287,0.920018075011297
mmlu-pro,None,1.0,0.1,0.05,97,0.03059895895421505,0.9141436963398103
mmlu-pro,None,1.0,0.1,0.05,98,0.030589986592531204,0.9231812019882513
mmlu-pro,None,1.0,0.1,0.05,99,0.03012854978442192,0.9204699502937189
mmlu-pro,None,1.0,0.1,0.25,66,0.02719779871404171,0.9408043380027112
mmlu-pro,None,1.0,0.1,0.25,67,0.02708546631038189,0.9530049706281066
mmlu-pro,None,1.0,0.1,0.25,68,0.027165846899151802,0.947582467239042
mmlu-pro,None,1.0,0.1,0.25,69,0.027105003595352173,0.9489380930863082
mmlu-pro,None,1.0,0.1,0.25,70,0.02713739313185215,0.938996836873023
mmlu-pro,None,1.0,0.1,0.25,71,0.027059447020292282,0.9421599638499775
mmlu-pro,None,1.0,0.1,0.25,72,0.02725580893456936,0.9453230908269318
mmlu-pro,None,1.0,0.1,0.25,73,0.027219858020544052,0.9403524627202893
mmlu-pro,None,1.0,0.1,0.25,74,0.02721177414059639,0.9457749661093539
mmlu-pro,None,1.0,0.1,0.25,75,0.027117615565657616,0.9403524627202893
mmlu-pro,None,1.0,0.1,0.25,76,0.027208397164940834,0.94713059195662
mmlu-pro,None,1.0,0.1,0.25,77,0.027069566771388054,0.9448712155445097
mmlu-pro,None,1.0,0.1,0.25,78,0.027053654193878174,0.9489380930863082
mmlu-pro,None,1.0,0.1,0.25,79,0.027109578251838684,0.9426118391323995
mmlu-pro,None,1.0,0.1,0.25,80,0.027167895808815956,0.9399005874378672
mmlu-pro,None,1.0,0.1,0.25,81,0.027070632204413414,0.9417080885675554
mmlu-pro,None,1.0,0.1,0.25,82,0.027103334665298462,0.9403524627202893
mmlu-pro,None,1.0,0.1,0.25,83,0.027162233367562294,0.9412562132851333
mmlu-pro,None,1.0,0.1,0.25,84,0.02710932306945324,0.9367374604609128
mmlu-pro,None,1.0,0.1,0.25,85,0.02713000774383545,0.9530049706281066
mmlu-pro,None,1.0,0.1,0.25,86,0.027257122099399567,0.9403524627202893
mmlu-pro,None,1.0,0.1,0.25,87,0.027148567140102386,0.9444193402620877
mmlu-pro,None,1.0,0.1,0.25,88,0.02714928798377514,0.9403524627202893
mmlu-pro,None,1.0,0.1,0.25,89,0.027022521942853928,0.9457749661093539
mmlu-pro,None,1.0,0.1,0.25,90,0.02710079960525036,0.9457749661093539
mmlu-pro,None,1.0,0.1,0.25,91,0.02711051143705845,0.9421599638499775
mmlu-pro,None,1.0,0.1,0.25,92,0.027189811691641808,0.9457749661093539
mmlu-pro,None,1.0,0.1,0.25,93,0.027184048667550087,0.9480343425214641
mmlu-pro,None,1.0,0.1,0.25,94,0.027141569182276726,0.9340262087663805
mmlu-pro,None,1.0,0.1,0.25,95,0.027116263285279274,0.9403524627202893
mmlu-pro,None,1.0,0.1,0.25,96,0.027101783081889153,0.9349299593312246
mmlu-pro,None,1.0,0.1,0.25,97,0.02722676657140255,0.9376412110257569
mmlu-pro,None,1.0,0.1,0.25,98,0.02723924070596695,0.9511974694984184
mmlu-pro,None,1.0,0.1,0.25,99,0.02708444371819496,0.9480343425214641
mmlu-pro,None,1.0,0.1,0.5,66,0.026990922167897224,0.9539087211929508
mmlu-pro,None,1.0,0.1,0.5,67,0.02687602862715721,0.9530049706281066
mmlu-pro,None,1.0,0.1,0.5,68,0.026949916034936905,0.9530049706281066
mmlu-pro,None,1.0,0.1,0.5,69,0.026812739670276642,0.9525530953456847
mmlu-pro,None,1.0,0.1,0.5,70,0.026890335604548454,0.9376412110257569
mmlu-pro,None,1.0,0.1,0.5,71,0.026858460158109665,0.9435155896972436
mmlu-pro,None,1.0,0.1,0.5,72,0.026919450610876083,0.9439674649796657
mmlu-pro,None,1.0,0.1,0.5,73,0.02699729986488819,0.946678716674198
mmlu-pro,None,1.0,0.1,0.5,74,0.026964183896780014,0.9552643470402169
mmlu-pro,None,1.0,0.1,0.5,75,0.026871582493185997,0.9399005874378672
mmlu-pro,None,1.0,0.1,0.5,76,0.02698732167482376,0.9457749661093539
mmlu-pro,None,1.0,0.1,0.5,77,0.02686246484518051,0.9453230908269318
mmlu-pro,None,1.0,0.1,0.5,78,0.026889104396104813,0.947582467239042
mmlu-pro,None,1.0,0.1,0.5,79,0.026889445260167122,0.9439674649796657
mmlu-pro,None,1.0,0.1,0.5,80,0.026915816590189934,0.946678716674198
mmlu-pro,None,1.0,0.1,0.5,81,0.02682659775018692,0.947582467239042
mmlu-pro,None,1.0,0.1,0.5,82,0.026812266558408737,0.9430637144148215
mmlu-pro,None,1.0,0.1,0.5,83,0.026894964277744293,0.9539087211929508
mmlu-pro,None,1.0,0.1,0.5,84,0.026877954602241516,0.9421599638499775
mmlu-pro,None,1.0,0.1,0.5,85,0.026926763355731964,0.9516493447808405
mmlu-pro,None,1.0,0.1,0.5,86,0.02694186009466648,0.9417080885675554
mmlu-pro,None,1.0,0.1,0.5,87,0.026889799162745476,0.9453230908269318
mmlu-pro,None,1.0,0.1,0.5,88,0.026898803189396858,0.9539087211929508
mmlu-pro,None,1.0,0.1,0.5,89,0.026859240606427193,0.9480343425214641
mmlu-pro,None,1.0,0.1,0.5,90,0.026876728981733322,0.9448712155445097
mmlu-pro,None,1.0,0.1,0.5,91,0.026840105652809143,0.9426118391323995
mmlu-pro,None,1.0,0.1,0.5,92,0.026901818811893463,0.9453230908269318
mmlu-pro,None,1.0,0.1,0.5,93,0.026975810527801514,0.9484862178038862
mmlu-pro,None,1.0,0.1,0.5,94,0.026879023760557175,0.9367374604609128
mmlu-pro,None,1.0,0.1,0.5,95,0.026961660012602806,0.9516493447808405
mmlu-pro,None,1.0,0.1,0.5,96,0.026900026947259903,0.9426118391323995
mmlu-pro,None,1.0,0.1,0.5,97,0.026930568739771843,0.94713059195662
mmlu-pro,None,1.0,0.1,0.5,98,0.026861928403377533,0.9426118391323995
mmlu-pro,None,1.0,0.1,0.5,99,0.026871176436543465,0.9453230908269318
mmlu-pro,None,1.0,0.1,0.75,66,0.028481435030698776,0.9426118391323995
mmlu-pro,None,1.0,0.1,0.75,67,0.028437182307243347,0.9493899683687302
mmlu-pro,None,1.0,0.1,0.75,68,0.0284873079508543,0.9543605964753729
mmlu-pro,None,1.0,0.1,0.75,69,0.028416577726602554,0.9480343425214641
mmlu-pro,None,1.0,0.1,0.75,70,0.028422461822628975,0.9417080885675554
mmlu-pro,None,1.0,0.1,0.75,71,0.02843528985977173,0.9480343425214641
mmlu-pro,None,1.0,0.1,0.75,72,0.02844402939081192,0.9435155896972436
mmlu-pro,None,1.0,0.1,0.75,73,0.028528548777103424,0.9484862178038862
mmlu-pro,None,1.0,0.1,0.75,74,0.028449835255742073,0.9498418436511523
mmlu-pro,None,1.0,0.1,0.75,75,0.028444575145840645,0.9399005874378672
mmlu-pro,None,1.0,0.1,0.75,76,0.0285287294536829,0.9444193402620877
mmlu-pro,None,1.0,0.1,0.75,77,0.028416914865374565,0.9448712155445097
mmlu-pro,None,1.0,0.1,0.75,78,0.028444457799196243,0.9511974694984184
mmlu-pro,None,1.0,0.1,0.75,79,0.028432700783014297,0.946678716674198
mmlu-pro,None,1.0,0.1,0.75,80,0.02844983898103237,0.9493899683687302
mmlu-pro,None,1.0,0.1,0.75,81,0.028392257168889046,0.9426118391323995
mmlu-pro,None,1.0,0.1,0.75,82,0.028400061652064323,0.9480343425214641
mmlu-pro,None,1.0,0.1,0.75,83,0.02846214361488819,0.9507455942159965
mmlu-pro,None,1.0,0.1,0.75,84,0.028408534824848175,0.9444193402620877
mmlu-pro,None,1.0,0.1,0.75,85,0.028468525037169456,0.9493899683687302
mmlu-pro,None,1.0,0.1,0.75,86,0.028461720794439316,0.9521012200632626
mmlu-pro,None,1.0,0.1,0.75,87,0.02847042679786682,0.947582467239042
mmlu-pro,None,1.0,0.1,0.75,88,0.028423817828297615,0.9579755987347492
mmlu-pro,None,1.0,0.1,0.75,89,0.028413690626621246,0.9516493447808405
mmlu-pro,None,1.0,0.1,0.75,90,0.02845481038093567,0.9408043380027112
mmlu-pro,None,1.0,0.1,0.75,91,0.028378009796142578,0.946678716674198
mmlu-pro,None,1.0,0.1,0.75,92,0.028454117476940155,0.9498418436511523
mmlu-pro,None,1.0,0.1,0.75,93,0.02849334478378296,0.9530049706281066
mmlu-pro,None,1.0,0.1,0.75,94,0.028442712500691414,0.9448712155445097
mmlu-pro,None,1.0,0.1,0.75,95,0.02848058193922043,0.9502937189335744
mmlu-pro,None,1.0,0.1,0.75,96,0.028415890410542488,0.9480343425214641
mmlu-pro,None,1.0,0.1,0.75,97,0.02843749150633812,0.9502937189335744
mmlu-pro,None,1.0,0.1,0.75,98,0.028453655540943146,0.9480343425214641
mmlu-pro,None,1.0,0.1,0.75,99,0.028424207121133804,0.9493899683687302
mmlu-pro,None,1.0,0.125,0.05,66,0.025801433250308037,0.9154993221870764
mmlu-pro,None,1.0,0.125,0.05,67,0.025781871750950813,0.9317668323542703
mmlu-pro,None,1.0,0.125,0.05,68,0.026241816580295563,0.9227293267058292
mmlu-pro,None,1.0,0.125,0.05,69,0.025992266833782196,0.9249887031179395
mmlu-pro,None,1.0,0.125,0.05,70,0.026033492758870125,0.9159511974694985
mmlu-pro,None,1.0,0.125,0.05,71,0.02601860649883747,0.9213737008585631
mmlu-pro,None,1.0,0.125,0.05,72,0.02583283931016922,0.9145955716222323
mmlu-pro,None,1.0,0.125,0.05,73,0.026030471548438072,0.9186624491640307
mmlu-pro,None,1.0,0.125,0.05,74,0.0262930765748024,0.9227293267058292
mmlu-pro,None,1.0,0.125,0.05,75,0.02586543560028076,0.9177586985991867
mmlu-pro,None,1.0,0.125,0.05,76,0.025677358731627464,0.9213737008585631
mmlu-pro,None,1.0,0.125,0.05,77,0.025724828243255615,0.9127880704925441
mmlu-pro,None,1.0,0.125,0.05,78,0.02577572502195835,0.9164030727519205
mmlu-pro,None,1.0,0.125,0.05,79,0.026001274585723877,0.912336195210122
mmlu-pro,None,1.0,0.125,0.05,80,0.0260840505361557,0.9159511974694985
mmlu-pro,None,1.0,0.125,0.05,81,0.02574179321527481,0.912336195210122
mmlu-pro,None,1.0,0.125,0.05,82,0.026141690090298653,0.9263443289652057
mmlu-pro,None,1.0,0.125,0.05,83,0.026035716757178307,0.9191143244464528
mmlu-pro,None,1.0,0.125,0.05,84,0.026108231395483017,0.9227293267058292
mmlu-pro,None,1.0,0.125,0.05,85,0.02572648972272873,0.9195661997288749
mmlu-pro,None,1.0,0.125,0.05,86,0.026102326810359955,0.9159511974694985
mmlu-pro,None,1.0,0.125,0.05,87,0.02590104192495346,0.9118843199277
mmlu-pro,None,1.0,0.125,0.05,88,0.025894813239574432,0.9276999548124718
mmlu-pro,None,1.0,0.125,0.05,89,0.02600078657269478,0.9213737008585631
mmlu-pro,None,1.0,0.125,0.05,90,0.02587093599140644,0.9236330772706733
mmlu-pro,None,1.0,0.125,0.05,91,0.02576160989701748,0.9173068233167646
mmlu-pro,None,1.0,0.125,0.05,92,0.026000479236245155,0.9227293267058292
mmlu-pro,None,1.0,0.125,0.05,93,0.026218505576252937,0.9182105738816088
mmlu-pro,None,1.0,0.125,0.05,94,0.02593226730823517,0.9173068233167646
mmlu-pro,None,1.0,0.125,0.05,95,0.025960784405469894,0.9236330772706733
mmlu-pro,None,1.0,0.125,0.05,96,0.025994297116994858,0.9195661997288749
mmlu-pro,None,1.0,0.125,0.05,97,0.025963418185710907,0.920018075011297
mmlu-pro,None,1.0,0.125,0.05,98,0.025914575904607773,0.9236330772706733
mmlu-pro,None,1.0,0.125,0.05,99,0.02558877505362034,0.920018075011297
mmlu-pro,None,1.0,0.125,0.25,66,0.02314937859773636,0.9435155896972436
mmlu-pro,None,1.0,0.125,0.25,67,0.023083942010998726,0.946678716674198
mmlu-pro,None,1.0,0.125,0.25,68,0.023141013458371162,0.9444193402620877
mmlu-pro,None,1.0,0.125,0.25,69,0.023071544244885445,0.947582467239042
mmlu-pro,None,1.0,0.125,0.25,70,0.023109756410121918,0.938093086308179
mmlu-pro,None,1.0,0.125,0.25,71,0.023032324388623238,0.938093086308179
mmlu-pro,None,1.0,0.125,0.25,72,0.023193301633000374,0.9511974694984184
mmlu-pro,None,1.0,0.125,0.25,73,0.023180503398180008,0.9403524627202893
mmlu-pro,None,1.0,0.125,0.25,74,0.023168742656707764,0.9385449615906011
mmlu-pro,None,1.0,0.125,0.25,75,0.023097405210137367,0.9408043380027112
mmlu-pro,None,1.0,0.125,0.25,76,0.02314859628677368,0.9457749661093539
mmlu-pro,None,1.0,0.125,0.25,77,0.023045865818858147,0.9453230908269318
mmlu-pro,None,1.0,0.125,0.25,78,0.023050159215927124,0.9511974694984184
mmlu-pro,None,1.0,0.125,0.25,79,0.023085102438926697,0.9421599638499775
mmlu-pro,None,1.0,0.125,0.25,80,0.02310885488986969,0.9399005874378672
mmlu-pro,None,1.0,0.125,0.25,81,0.023067237809300423,0.9358337098960687
mmlu-pro,None,1.0,0.125,0.25,82,0.023094648495316505,0.9349299593312246
mmlu-pro,None,1.0,0.125,0.25,83,0.02312525548040867,0.9439674649796657
mmlu-pro,None,1.0,0.125,0.25,84,0.02308274433016777,0.9358337098960687
mmlu-pro,None,1.0,0.125,0.25,85,0.02309371531009674,0.9439674649796657
mmlu-pro,None,1.0,0.125,0.25,86,0.023186227306723595,0.9335743334839585
mmlu-pro,None,1.0,0.125,0.25,87,0.023099137470126152,0.9421599638499775
mmlu-pro,None,1.0,0.125,0.25,88,0.023103050887584686,0.938093086308179
mmlu-pro,None,1.0,0.125,0.25,89,0.023006703704595566,0.9399005874378672
mmlu-pro,None,1.0,0.125,0.25,90,0.02305721864104271,0.9426118391323995
mmlu-pro,None,1.0,0.125,0.25,91,0.02308073081076145,0.9408043380027112
mmlu-pro,None,1.0,0.125,0.25,92,0.023154564201831818,0.946678716674198
mmlu-pro,None,1.0,0.125,0.25,93,0.023146020248532295,0.9435155896972436
mmlu-pro,None,1.0,0.125,0.25,94,0.02310056798160076,0.9326705829191143
mmlu-pro,None,1.0,0.125,0.25,95,0.023079225793480873,0.9403524627202893
mmlu-pro,None,1.0,0.125,0.25,96,0.023079410195350647,0.9435155896972436
mmlu-pro,None,1.0,0.125,0.25,97,0.02317909710109234,0.9358337098960687
mmlu-pro,None,1.0,0.125,0.25,98,0.023161957040429115,0.9498418436511523
mmlu-pro,None,1.0,0.125,0.25,99,0.023057809099555016,0.9453230908269318
mmlu-pro,None,1.0,0.125,0.5,66,0.023085232824087143,0.9480343425214641
mmlu-pro,None,1.0,0.125,0.5,67,0.023004861548542976,0.9507455942159965
mmlu-pro,None,1.0,0.125,0.5,68,0.023050881922245026,0.9462268413917759
mmlu-pro,None,1.0,0.125,0.5,69,0.022946078330278397,0.956168097605061
mmlu-pro,None,1.0,0.125,0.5,70,0.02302413247525692,0.9448712155445097
mmlu-pro,None,1.0,0.125,0.5,71,0.02297586388885975,0.9399005874378672
mmlu-pro,None,1.0,0.125,0.5,72,0.023036951199173927,0.9403524627202893
mmlu-pro,None,1.0,0.125,0.5,73,0.02309523895382881,0.9403524627202893
mmlu-pro,None,1.0,0.125,0.5,74,0.023068252950906754,0.9493899683687302
mmlu-pro,None,1.0,0.125,0.5,75,0.02299506589770317,0.9371893357433349
mmlu-pro,None,1.0,0.125,0.5,76,0.023085111752152443,0.9521012200632626
mmlu-pro,None,1.0,0.125,0.5,77,0.022979069501161575,0.9448712155445097
mmlu-pro,None,1.0,0.125,0.5,78,0.023003390058875084,0.947582467239042
mmlu-pro,None,1.0,0.125,0.5,79,0.02301364578306675,0.9394487121554451
mmlu-pro,None,1.0,0.125,0.5,80,0.02301456592977047,0.9489380930863082
mmlu-pro,None,1.0,0.125,0.5,81,0.02297058142721653,0.9439674649796657
mmlu-pro,None,1.0,0.125,0.5,82,0.022965069860219955,0.9376412110257569
mmlu-pro,None,1.0,0.125,0.5,83,0.023018423467874527,0.9530049706281066
mmlu-pro,None,1.0,0.125,0.5,84,0.02300463430583477,0.947582467239042
mmlu-pro,None,1.0,0.125,0.5,85,0.0230413731187582,0.9493899683687302
mmlu-pro,None,1.0,0.125,0.5,86,0.02305005118250847,0.9403524627202893
mmlu-pro,None,1.0,0.125,0.5,87,0.023002706468105316,0.9435155896972436
mmlu-pro,None,1.0,0.125,0.5,88,0.023008929565548897,0.9543605964753729
mmlu-pro,None,1.0,0.125,0.5,89,0.022980859503149986,0.9480343425214641
mmlu-pro,None,1.0,0.125,0.5,90,0.022997869178652763,0.9399005874378672
mmlu-pro,None,1.0,0.125,0.5,91,0.022963646799325943,0.9426118391323995
mmlu-pro,None,1.0,0.125,0.5,92,0.023021230474114418,0.947582467239042
mmlu-pro,None,1.0,0.125,0.5,93,0.023085126653313637,0.9439674649796657
mmlu-pro,None,1.0,0.125,0.5,94,0.023001277819275856,0.9385449615906011
mmlu-pro,None,1.0,0.125,0.5,95,0.023053646087646484,0.9444193402620877
mmlu-pro,None,1.0,0.125,0.5,96,0.02300690859556198,0.9444193402620877
mmlu-pro,None,1.0,0.125,0.5,97,0.023042600601911545,0.9484862178038862
mmlu-pro,None,1.0,0.125,0.5,98,0.02298717200756073,0.9457749661093539
mmlu-pro,None,1.0,0.125,0.5,99,0.022981993854045868,0.9462268413917759
mmlu-pro,None,1.0,0.125,0.75,66,0.024484843015670776,0.9421599638499775
mmlu-pro,None,1.0,0.125,0.75,67,0.024442235007882118,0.9426118391323995
mmlu-pro,None,1.0,0.125,0.75,68,0.024479759857058525,0.9507455942159965
mmlu-pro,None,1.0,0.125,0.75,69,0.024427950382232666,0.9511974694984184
mmlu-pro,None,1.0,0.125,0.75,70,0.024446824565529823,0.9412562132851333
mmlu-pro,None,1.0,0.125,0.75,71,0.02444128505885601,0.9448712155445097
mmlu-pro,None,1.0,0.125,0.75,72,0.02445627562701702,0.9421599638499775
mmlu-pro,None,1.0,0.125,0.75,73,0.024525964632630348,0.94713059195662
mmlu-pro,None,1.0,0.125,0.75,74,0.024458061903715134,0.9439674649796657
mmlu-pro,None,1.0,0.125,0.75,75,0.024451185017824173,0.9408043380027112
mmlu-pro,None,1.0,0.125,0.75,76,0.024518905207514763,0.9493899683687302
mmlu-pro,None,1.0,0.125,0.75,77,0.024428945034742355,0.9435155896972436
mmlu-pro,None,1.0,0.125,0.75,78,0.024445034563541412,0.9498418436511523
mmlu-pro,None,1.0,0.125,0.75,79,0.02444472722709179,0.9484862178038862
mmlu-pro,None,1.0,0.125,0.75,80,0.024446740746498108,0.9453230908269318
mmlu-pro,None,1.0,0.125,0.75,81,0.024414323270320892,0.946678716674198
mmlu-pro,None,1.0,0.125,0.75,82,0.02443578466773033,0.9435155896972436
mmlu-pro,None,1.0,0.125,0.75,83,0.024473080411553383,0.9530049706281066
mmlu-pro,None,1.0,0.125,0.75,84,0.024429362267255783,0.9448712155445097
